periodo;estu_consecutivo;estu_estudiante;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_ingles;desemp_profundiza_biologia;desemp_profundiza_csociales;desemp_profundiza_lenguaje;desemp_profundiza_matematica;estu_anoterminobachiller;estu_areareside;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_depto_presentacion;estu_depto_reside;estu_etnia;estu_fechanacimiento;estu_genero;estu_mcpio_presentacion;estu_mcpio_reside;estu_mesterminobachiller;estu_motivo_presentavalidacion;estu_nacionalidad;estu_pais_reside;estu_privado_libertad;estu_puesto;estu_tipodocumento;estu_trabajaactualmente;estu_valorpensioncolegio;estu_vecespresentoexamen;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_ingresofmiliarmensual;fami_nivelsisben;fami_ocupacionmadre;fami_ocupacionpadre;fami_personashogar;fami_pisoshogar;fami_telefono;fami_tiene_celular;fami_tiene_nevera;fami_tiene_serviciotv;fami_tieneautomovil;fami_tienecomputador;fami_tienedvd;fami_tienehorno;fami_tieneinternet;fami_tienelavadora;fami_tienemicroondas;punt_biologia;punt_ciencias_sociales;punt_filosofia;punt_fisica;punt_ingles;punt_interdisc_medioambiente;punt_interdisc_violenciaysoc;punt_lenguaje;punt_matematicas;punt_profundiza_biologia;punt_profundiza_csociales;punt_profundiza_lenguaje;punt_profundiza_matematica;punt_quimica
20101;SB11201010108606;ESTUDIANTE;URBANO;N;A;ACADÉMICO;319698002944;319698002944;19;19698;106724;CAUCA;MIXTO;SABATINA;SANTANDER DE QUILICHAO;NO OFICIAL;COLEGIO DE ADULTOS POR CICLOS INTEGRADOS GIMNASIO DEL NORTE;COLEGIO DE ADULTOS POR CICLOS INTEGRADOS GIMNASIO DEL NORTE;S;A-;;;GB;;2010;Cabecera Municipal;19;19698;19;19698;CAUCA;CAUCA;;16/05/1993;F;SANTANDER DE QUILICHAO;SANTANDER DE QUILICHAO;Julio;Para ingresar a la educación superior;COLOMBIA;COLOMBIA;N;951;TI;No;Menos de 87.000;Ninguna vez;Dos;Primaria incompleta;Primaria incompleta;Estrato 2;Menos de 1 SMLV;Nivel 2;Hogar;Pequeño empresario;Tres;Tierra, arena;No;No;No;No;No;No;No;No;No;No;No;45.900002;34.540001;46.23;32.27;37.099998;47.27;;36.169998;37.560001;;;3.2;;46.880001
20101;SB11201010106703;ESTUDIANTE;URBANO;N;B;ACADÉMICO;319001000175;319001000175;19;19001;106179;CAUCA;FEMENINO;MAÑANA;POPAYÁN;NO OFICIAL;COL HOGAR MADRE DE DIOS;COL HOGAR MADRE DE DIOS;S;A1;;;I;;2010;Cabecera Municipal;19;19001;19;19001;CAUCA;CAUCA;;30/09/1993;F;POPAYÁN;POPAYÁN;Junio;Para ingresar a la educación superior;COLOMBIA;COLOMBIA;N;477;TI;No;Entre 87.000 y menos de 120.000;Ninguna vez;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;Entre 1 y menos de 2 SMLV;No está clasificada por el SISBEN;Empleado de nivel auxiliar o administrativo;Empleado obrero u operario;Cuatro;Cemento, gravilla, ladrillo;Si;No;Si;No;No;No;No;No;No;No;No;39.490002;46.27;64.209999;50.540001;50.66;;45.119999;46.68;54.740002;;;4.5999999;;41.560001
20101;SB11201010106283;ESTUDIANTE;URBANO;N;B;ACADÉMICO;319001000396;319001000396;19;19001;7088;CAUCA;FEMENINO;MAÑANA;POPAYÁN;NO OFICIAL;COL SAN JOSE DE TARBES;COL SAN JOSE DE TARBES;S;B1;;;II;;2010;Cabecera Municipal;19;19001;19;19001;CAUCA;CAUCA;;14/01/1994;F;POPAYÁN;POPAYÁN;Junio;Para ingresar a la educación superior;COLOMBIA;COLOMBIA;N;72;TI;No;250.000 o más;Ninguna vez;Dos;Educación profesional completa;Educación profesional completa;Estrato 6;Entre 3 y menos de 5 SMLV;No está clasificada por el SISBEN;Empleado de nivel técnico o profesional;Empleado de nivel técnico o profesional;Tres;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;47.619999;54.540001;56.169998;61.34;62.689999;52.16;;58.709999;62.560001;;;7.0999999;;50.439999
20101;SB11201010106273;ESTUDIANTE;URBANO;N;B;ACADÉMICO;319001000396;319001000396;19;19001;7088;CAUCA;FEMENINO;MAÑANA;POPAYÁN;NO OFICIAL;COL SAN JOSE DE TARBES;COL SAN JOSE DE TARBES;S;A1;I;;;;2010;Cabecera Municipal;19;19001;19;19001;CAUCA;CAUCA;;11/04/1994;F;POPAYÁN;POPAYÁN;Junio;Para ingresar a la educación superior;COLOMBIA;COLOMBIA;N;342;TI;No;250.000 o más;Ninguna vez;Tres;Educación profesional completa;Educación profesional completa;Estrato 5;Entre 7 y menos de 10 SMLV;No está clasificada por el SISBEN;Hogar;;Cuatro;Madera pulida, baldosa, tableta, mármol, alfombra;No;Si;Si;Si;Si;Si;Si;Si;Si;Si;No;47.619999;45.509998;53.66;43.110001;44.919998;51.470001;;50.619999;57.34;5.9000001;;;;41.720001
20101;SB11201010106183;ESTUDIANTE;URBANO;N;B;ACADÉMICO;319001000370;319001000370;19;19001;7070;CAUCA;MIXTO;MAÑANA;POPAYÁN;NO OFICIAL;REAL COL SAN FRANCISCO DE ASIS;REAL COL SAN FRANCISCO DE ASIS;S;A2;I;;;;;;19;19001;;;CAUCA;;;15/07/1993;M;POPAYÁN;;;;COLOMBIA;COLOMBIA;N;170;TI;;;;;;;;;;;;;;;;;;;;;;;;;53.459999;59.580002;56.169998;63.990002;58.59;54.490002;;46.439999;54.77;5.9000001;;;;59.759998
20101;SB11201010106260;ESTUDIANTE;URBANO;N;B;ACADÉMICO;319001000396;319001000396;19;19001;7088;CAUCA;FEMENINO;MAÑANA;POPAYÁN;NO OFICIAL;COL SAN JOSE DE TARBES;COL SAN JOSE DE TARBES;S;A1;;I;;;2010;Cabecera Municipal;19;19001;19;19001;CAUCA;CAUCA;;20/12/1992;F;POPAYÁN;POPAYÁN;Junio;Para ingresar a la educación superior;COLOMBIA;COLOMBIA;N;109;TI;No;250.000 o más;Ninguna vez;Tres;Postgrado;Educación profesional completa;Estrato 3;Entre 3 y menos de 5 SMLV;No está clasificada por el SISBEN;Empleado de nivel técnico o profesional;;Cuatro;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;No;Si;Si;Si;Si;Si;Si;47.619999;52.490002;51.150002;48.619999;52.09;;47.709999;58.709999;62.560001;;5.6999998;;;64.730003
20101;SB11201010128169;ESTUDIANTE;URBANO;S;A;NO APLICA;319001003310;319001003310;19;19001;84525;CAUCA;MIXTO;MAÑANA;POPAYÁN;NO OFICIAL;INSTITUTO MIXTO BILINGÜE PABLO VI;INSTITUTO MIXTO BILINGÜE PABLO VI;S;A-;GB;;;;2010;Cabecera Municipal;19;19001;19;19001;CAUCA;CAUCA;;11/08/1992;F;POPAYÁN;POPAYÁN;Junio;Para ingresar a la educación superior;COLOMBIA;COLOMBIA;N;874;TI;No;Menos de 87.000;Ninguna vez;Cuatro;Primaria completa;Secundaria (Bachillerato) incompleta;Estrato 2;Entre 1 y menos de 2 SMLV;No está clasificada por el SISBEN;Hogar;Pequeño empresario;Nueve;Cemento, gravilla, ladrillo;Si;Si;Si;Si;No;No;Si;Si;No;No;No;39.23;24.58;40.169998;45.939999;26.09;50.779999;;46.439999;57.34;5.3000002;;;;41.720001
20101;SB11201010106496;ESTUDIANTE;URBANO;;B;ACADÉMICO;319001001201;319001001201;19;19001;131581;CAUCA;MIXTO;MAÑANA;POPAYÁN;NO OFICIAL;COL MIXTO SINTRAFEC;COL MIXTO SINTRAFEC;S;A2;;I;;;2010;Cabecera Municipal;19;19001;19;19001;CAUCA;CAUCA;;19/04/1993;M;POPAYÁN;POPAYÁN;Junio;Para ingresar a la educación superior;COLOMBIA;COLOMBIA;N;242;TI;No;Menos de 87.000;Ninguna vez;Cuatro;Técnica o tecnológica completa;Educación profesional completa;Estrato 2;Entre 1 y menos de 2 SMLV;No está clasificada por el SISBEN;Empleado de nivel auxiliar o administrativo;Empleado de nivel técnico o profesional;Cinco;Madera pulida, baldosa, tableta, mármol, alfombra;Si;No;Si;No;No;No;No;No;No;No;No;43.610001;56.599998;45.93;40.060001;54.639999;;35.93;58.709999;49.52;;5.0999999;;;52.150002
20101;SB11201010106597;ESTUDIANTE;URBANO;N;B;ACADÉMICO;319001001180;319001001180;19;19001;50625;CAUCA;MIXTO;COMPLETA;POPAYÁN;NO OFICIAL;COL LOS ANDES;COL LOS ANDES;S;A2;;;;I;2010;Cabecera Municipal;19;19001;19;19001;CAUCA;CAUCA;;11/10/1993;M;POPAYÁN;POPAYÁN;Junio;Para ingresar a la educación superior;COLOMBIA;COLOMBIA;N;132;TI;No;250.000 o más;Ninguna vez;Cuatro;Educación profesional completa;Secundaria (Bachillerato) completa;Estrato 3;Entre 3 y menos de 5 SMLV;No está clasificada por el SISBEN;Pequeño empresario;Pequeño empresario;Seis;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;51.720001;45.509998;48.869999;60.630001;55.950001;52.16;;52.610001;71.050003;;;;5.5999999;67.699997
20101;SB11201010124065;ESTUDIANTE;URBANO;N;A;ACADÉMICO;319698002901;319698002901;19;19698;84780;CAUCA;MIXTO;SABATINA;SANTANDER DE QUILICHAO;NO OFICIAL;COLEGIO LA SANTISIMA TRINIDAD;COLEGIO LA SANTISIMA TRINIDAD;S;A-;GB;;;;2010;Cabecera Municipal;19;19698;19;19698;CAUCA;CAUCA;Comunidad afrodescendiente;03/10/1992;M;SANTANDER DE QUILICHAO;SANTANDER DE QUILICHAO;Marzo;Para ingresar a la educación superior;COLOMBIA;COLOMBIA;N;985;CC;No;Menos de 87.000;Ninguna vez;Tres;Primaria completa;Educación profesional completa;Estrato 3;Entre 1 y menos de 2 SMLV;No está clasificada por el SISBEN;Hogar;Empleado de nivel técnico o profesional;Cinco;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;No;Si;Si;Si;Si;Si;Si;43.869999;36.630001;33.5;32.27;40.279999;50.07;;27.17;43.990002;4.0999999;;;;37.509998
20101;SB11201010106595;ESTUDIANTE;URBANO;N;B;ACADÉMICO;319001001180;319001001180;19;19001;50625;CAUCA;MIXTO;COMPLETA;POPAYÁN;NO OFICIAL;COL LOS ANDES;COL LOS ANDES;S;A1;;I;;;2010;Cabecera Municipal;19;19001;19;19001;CAUCA;CAUCA;;24/08/1992;M;POPAYÁN;POPAYÁN;Junio;Para ingresar a la educación superior;COLOMBIA;COLOMBIA;N;352;TI;No;250.000 o más;Ninguna vez;Tres;Secundaria (Bachillerato) completa;Educación profesional completa;Estrato 4;Entre 3 y menos de 5 SMLV;No está clasificada por el SISBEN;Pequeño empresario;Pequeño empresario;Cuatro;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;47.619999;48.369999;51.150002;56.25;49.220001;;47.709999;44.419998;54.77;;5.0999999;;;52.150002
20101;SB11201010120154;ESTUDIANTE;URBANO;N;A;ACADÉMICO;319698002846;319698002846;19;19698;84806;CAUCA;MIXTO;SABATINA;SANTANDER DE QUILICHAO;NO OFICIAL;COLEGIO NUEVO MILENIO;COLEGIO NUEVO MILENIO;S;A-;;;;I;2010;Cabecera Municipal;19;19698;19;19698;CAUCA;CAUCA;;24/06/1991;M;SANTANDER DE QUILICHAO;SANTANDER DE QUILICHAO;Julio;Para ingresar a la educación superior;COLOMBIA;COLOMBIA;N;810;CC;No;Menos de 87.000;Ninguna vez;Dos;Primaria completa;Primaria completa;Estrato 2;Menos de 1 SMLV;Nivel 2;Otra actividad u ocupación;Otra actividad u ocupación;Tres;Cemento, gravilla, ladrillo;Si;Si;No;No;No;No;Si;No;No;Si;Si;37.040001;41.27;33.5;47.970001;42.759998;50.779999;;41.720001;46.84;;;;5;41.560001
20101;SB11201010123775;ESTUDIANTE;URBANO;N;B;ACADÉMICO;319001000451;319001000451;19;19001;31369;CAUCA;MIXTO;MAÑANA;POPAYÁN;NO OFICIAL;INSTITUTO MELVIN JONES;INSTITUTO MELVIN JONES;S;B1;;;;I;2010;Cabecera Municipal;19;19001;19;19001;CAUCA;CAUCA;;17/12/1993;M;POPAYÁN;POPAYÁN;Junio;Para ingresar a la educación superior;COLOMBIA;COLOMBIA;N;73;TI;No;Entre 150.000 y menos de 250.000;Ninguna vez;Cuatro;Educación profesional completa;Educación profesional completa;Estrato 3;Entre 2 y menos de 3 SMLV;No está clasificada por el SISBEN;Hogar;;Seis;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;51.720001;51.52;51.419998;63.259998;77.139999;53.639999;;54.57;65.190002;;;;5.5999999;67.699997
20101;SB11201010106602;ESTUDIANTE;URBANO;N;B;ACADÉMICO;319001001180;319001001180;19;19001;50625;CAUCA;MIXTO;COMPLETA;POPAYÁN;NO OFICIAL;COL LOS ANDES;COL LOS ANDES;S;A1;;;;I;2010;Cabecera Municipal;19;19001;19;19001;CAUCA;CAUCA;;17/12/1992;M;POPAYÁN;POPAYÁN;Junio;Para ingresar a la educación superior;COLOMBIA;COLOMBIA;N;471;TI;No;250.000 o más;Ninguna vez;Nueve;Secundaria (Bachillerato) completa;Técnica o tecnológica incompleta;Estrato 4;Entre 3 y menos de 5 SMLV;No está clasificada por el SISBEN;Hogar;Pensionado;Cinco;Madera burda, tabla, tablón;Si;Si;Si;No;No;Si;No;Si;Si;Si;No;49.790001;53.5;48.869999;50.540001;46.349998;;50.25;46.439999;40.93;;;;5.5999999;48.57
20101;SB11201010106619;ESTUDIANTE;URBANO;N;B;ACADÉMICO;319001003280;319001003280;19;19001;100354;CAUCA;MIXTO;COMPLETA;POPAYÁN;NO OFICIAL;COL CAMPESTRE AMERICANO;COL CAMPESTRE AMERICANO - SEDE PRINCIPAL;S;B+;;;II;;2010;Cabecera Municipal;19;19001;19;19001;CAUCA;CAUCA;;21/08/1993;F;POPAYÁN;POPAYÁN;Junio;Para ingresar a la educación superior;COLOMBIA;COLOMBIA;N;302;TI;No;250.000 o más;Ninguna vez;Dos;Postgrado;Postgrado;Estrato 5;Entre 5 y menos de 7 SMLV;No está clasificada por el SISBEN;;;Tres;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;57.540001;41.900002;56.169998;45.939999;83.410004;;55.560001;60.740002;40.779999;;;6.3000002;;55.740002
20101;SB11201010124522;ESTUDIANTE;URBANO;N;A;ACADÉMICO;319698002901;319698002901;19;19698;84780;CAUCA;MIXTO;SABATINA;SANTANDER DE QUILICHAO;NO OFICIAL;COLEGIO LA SANTISIMA TRINIDAD;COLEGIO LA SANTISIMA TRINIDAD;S;A-;;;GB;;2010;Area Rural;19;19698;19;19698;CAUCA;CAUCA;;07/09/1983;F;SANTANDER DE QUILICHAO;SANTANDER DE QUILICHAO;Marzo;Para ingresar a la educación superior;COLOMBIA;COLOMBIA;N;968;CC;No;Menos de 87.000;Ninguna vez;Dos;Ninguno;Primaria incompleta;Estrato 1;Menos de 1 SMLV;No está clasificada por el SISBEN;Hogar;Trabajador por cuenta propia;Cinco;Tierra, arena;No;Si;No;No;No;No;No;No;No;No;No;45.639999;31.700001;40.169998;32.84;37.099998;50.07;;36.169998;37.360001;;;4.1999998;;37.650002
20101;SB11201010106312;ESTUDIANTE;URBANO;N;OTRO;NO APLICA;319001004475;319001004475;19;19001;93740;CAUCA;MIXTO;MAÑANA;POPAYÁN;NO OFICIAL;COL. LOS ALCAZARES;COL. LOS ALCAZARES;S;A1;;;;I;2010;Cabecera Municipal;19;19001;19;19001;CAUCA;CAUCA;;10/03/1993;M;POPAYÁN;POPAYÁN;Junio;Para ingresar a la educación superior;COLOMBIA;COLOMBIA;N;366;TI;No;Menos de 87.000;Ninguna vez;Cuatro;Educación profesional completa;Secundaria (Bachillerato) completa;Estrato 3;Entre 1 y menos de 2 SMLV;No está clasificada por el SISBEN;Hogar;;Cinco;Madera pulida, baldosa, tableta, mármol, alfombra;No;Si;Si;Si;No;Si;Si;No;No;Si;No;53.650002;47.540001;40.490002;39.450001;44.919998;50.779999;;58.490002;46.84;;;;5;48.57
20101;SB11201010125895;ESTUDIANTE;URBANO;N;B;ACADÉMICO;319001000451;319001000451;19;19001;31369;CAUCA;MIXTO;MAÑANA;POPAYÁN;NO OFICIAL;INSTITUTO MELVIN JONES;INSTITUTO MELVIN JONES;S;A2;;GB;;;2010;Cabecera Municipal;19;19001;19;19001;CAUCA;CAUCA;;01/05/1992;F;POPAYÁN;POPAYÁN;Junio;Para ingresar a la educación superior;COLOMBIA;COLOMBIA;N;562;TI;No;Entre 150.000 y menos de 250.000;Ninguna vez;Cuatro;Educación profesional completa;Educación profesional completa;Estrato 5;Entre 5 y menos de 7 SMLV;No está clasificada por el SISBEN;Profesional independiente;Profesional independiente;Cuatro;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;No;Si;Si;Si;Si;Si;Si;47.860001;50.439999;56.419998;42.48;54.639999;;24.75;48.810001;43.990002;;3;;;32.490002
