periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_etnia;estu_fechanacimiento;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_privado_libertad;estu_repite;estu_tieneetnia;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20221;SB11202210024865;ESTUDIANTE;TI;RURAL;S;B;ACADÉMICO;425126800038;425126800038;25;25126;149476;CUNDINAMARCA;MIXTO;COMPLETA;CAJICÁ;NO OFICIAL;CORPÓRACION GIMNASIO ALEMÁN FRIENDRICH VON SCHILLER;CORPÓRACION GIMNASIO ALEMÁN FRIENDRICH VON SCHILLER - SEDE PRINCIPAL;S;4;B+;4;4;3;S;25;25899;25;25175;Entre 1 y 3 horas;30 minutos o menos;CUNDINAMARCA;CUNDINAMARCA;N;;11/08/2004;M;11;0;73.930832;ZIPAQUIRÁ;CHÍA;COLOMBIA;4;4;COLOMBIA;N;0;No;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Dos;Educación profesional completa;Educación profesional completa;Estrato 5;MÁS DE 100 LIBROS;3 a 4;Igual;Si;Si;Si;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);100;92;89;83;86;87;78;367;84;70;72;70
20221;SB11202210016148;ESTUDIANTE;TI;RURAL;S;B;ACADÉMICO;425175000969;425175000969;25;25175;94250;CUNDINAMARCA;MIXTO;COMPLETA;CHÍA;NO OFICIAL;GIMNASIO LOS CAOBOS                                             ;GIMN LOS CAOBOS;S;4;B+;4;4;4;S;11;11001;11;11001;Más de 3 horas;30 minutos o menos;BOGOTÁ;BOGOTÁ;N;;07/01/2004;F;11;0;82.806976;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;4;4;COLOMBIA;N;0;No;No;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Tres;Postgrado;Postgrado;Estrato 6;MÁS DE 100 LIBROS;3 a 4;Mejor;Si;Si;Si;Si;Si;Si;No;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);98;93;76;94;83;90;76;368;79;74;71;72
20221;SB11202210032814;ESTUDIANTE;TI;URBANO;;A;;325843000882;325843000882;25;25843;194944;CUNDINAMARCA;MIXTO;SABATINA;VILLA DE SAN DIEGO DE UBATÉ;NO OFICIAL;COLEGIO HEISENBERG;COLEGIO HEISENBERG - SEDE PRINCIPAL;S;2;A1;2;2;2;N;25;25899;25;25843;Entre 30 y 60 minutos;30 minutos o menos;CUNDINAMARCA;CUNDINAMARCA;N;;19/06/2004;F;26;Menos de 10 horas;57.541779;ZIPAQUIRÁ;VILLA DE SAN DIEGO DE UBATÉ;COLOMBIA;3;3;COLOMBIA;N;0;No;Si, en efectivo;3 a 5 veces por semana;Todos o casi todos los días;3 a 5 veces por semana;Dos;Primaria completa;Educación profesional completa;Estrato 1;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;Si;Si;No;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);22;20;29;13;23;23;44;222;50;44;46;42
20221;SB11202210034728;ESTUDIANTE;CC;URBANO;N;A;NO APLICA;325175032266;325175032266;25;25175;88849;CUNDINAMARCA;MIXTO;NOCHE;CHÍA;NO OFICIAL;CENT DE FORMACION EDUCATIVA CENFE                           ;CENT DE FORMACION EDUCATIVA CENFE                           ;S;3;B1;4;3;3;N;25;25899;25;25175;Más de 3 horas;30 minutos o menos;CUNDINAMARCA;CUNDINAMARCA;N;;16/08/2003;F;11;0;64.025185;ZIPAQUIRÁ;CHÍA;COLOMBIA;3;3;COLOMBIA;N;0;No;No;3 a 5 veces por semana;3 a 5 veces por semana;Todos o casi todos los días;Dos;Educación profesional incompleta;Técnica o tecnológica completa;Estrato 3;11 A 25 LIBROS;3 a 4;Peor;No;Si;No;Si;Si;Si;No;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);55;65;62;85;52;70;58;318;73;71;59;63
20221;SB11202210003187;ESTUDIANTE;TI;RURAL;S;B;ACADÉMICO;425126047887;425126047887;25;25126;156299;CUNDINAMARCA;MIXTO;MAÑANA;CAJICÁ;NO OFICIAL;GIMNASIO CAMPESTRE LOS CEREZOS;GIMN CAMP LOS CEREZOS;S;3;B+;3;3;4;S;11;11001;11;11001;Entre 30 y 60 minutos;No leo por entretenimiento;BOGOTÁ;BOGOTÁ;N;;03/02/2004;M;11;0;70.925461;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;4;4;COLOMBIA;N;0;No;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Tres;Educación profesional completa;Educación profesional completa;Estrato 5;26 A 100 LIBROS;3 a 4;Mejor;Si;Si;Si;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;70;75;83;51;75;88;63;335;82;61;68;71
20221;SB11202210032744;ESTUDIANTE;CC;URBANO;;A;;325843000882;325843000882;25;25843;194944;CUNDINAMARCA;MIXTO;SABATINA;VILLA DE SAN DIEGO DE UBATÉ;NO OFICIAL;COLEGIO HEISENBERG;COLEGIO HEISENBERG - SEDE PRINCIPAL;S;2;A2;3;2;2;N;25;25899;25;25317;Entre 1 y 3 horas;Entre 1 y 2 horas;CUNDINAMARCA;CUNDINAMARCA;N;;26/12/1987;M;26;Más de 30 horas;56.75568;ZIPAQUIRÁ;GUACHETÁ;COLOMBIA;3;3;COLOMBIA;N;0;No;No;Todos o casi todos los días;Nunca o rara vez comemos eso;Todos o casi todos los días;Uno;Primaria incompleta;Ninguno;Estrato 2;26 A 100 LIBROS;1 a 2;Igual;No;Si;Si;Si;Si;No;No;No;No aplica;No aplica;28;29;46;34;20;28;47;243;60;54;45;45
20221;SB11202210019170;ESTUDIANTE;TI;RURAL;N;B;ACADÉMICO;311001002347;311001002347;25;25214;21485;CUNDINAMARCA;MIXTO;COMPLETA;COTA;NO OFICIAL;COLEGIO BILINGUE  JOSE MAX LEON                                           ;COL JOSE MAX LEON;S;4;B+;4;4;4;S;11;11001;11;11001;Entre 1 y 3 horas;30 minutos o menos;BOGOTÁ;BOGOTÁ;N;;01/08/2004;M;11;0;67.690567;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;4;4;COLOMBIA;N;0;No;No;Todos o casi todos los días;1 o 2 veces por semana;Todos o casi todos los días;Cuatro;Educación profesional incompleta;Educación profesional completa;Estrato 5;MÁS DE 100 LIBROS;5 a 6;Igual;Si;Si;Si;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;95;97;83;79;100;98;74;381;82;69;82;78
20221;SB11202210043499;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;325899090400;325899090400;25;25899;169318;CUNDINAMARCA;MIXTO;SABATINA;ZIPAQUIRÁ;NO OFICIAL;INSTITUTO MARIO LUIS RODRIGUEZ COBOS;INSTITUTO MARIO LUIS RODRIGUEZ COBOS - SEDE PRINCIPAL;S;2;A-;3;3;2;N;25;25899;25;25899;Entre 30 y 60 minutos;30 minutos o menos;CUNDINAMARCA;CUNDINAMARCA;N;;10/06/2004;F;11;0;58.377995;ZIPAQUIRÁ;ZIPAQUIRÁ;COLOMBIA;3;3;COLOMBIA;N;0;No;No;3 a 5 veces por semana;;Todos o casi todos los días;Seis o mas;Primaria incompleta;Secundaria (Bachillerato) completa;Estrato 1;26 A 100 LIBROS;9 o más;Igual;Si;Si;No;No;Si;Si;No;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;No aplica;20;31;24;54;42;21;43;250;47;62;55;41
20221;SB11202210031537;ESTUDIANTE;CC;RURAL;N;B;ACADÉMICO;425175000756;425175000756;25;25175;62190;CUNDINAMARCA;MIXTO;COMPLETA;CHÍA;NO OFICIAL;GIMNASIO CAMPESTRE PARA LA EDUCACION INTEGRAL GICEI                  ;GIMN CAMP PARA LA EDUCACION INTEGRAL GICEI;S;3;B1;4;3;3;S;25;25899;25;25175;Entre 30 y 60 minutos;No leo por entretenimiento;CUNDINAMARCA;CUNDINAMARCA;N;;18/02/2003;M;11;0;72.435692;ZIPAQUIRÁ;CHÍA;COLOMBIA;4;4;COLOMBIA;N;0;No;No;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Tres;No sabe;Postgrado;Estrato 3;11 A 25 LIBROS;3 a 4;Igual;Si;Si;Si;Si;Si;Si;No;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);72;76;71;87;64;78;64;337;77;72;64;66
20221;SB11202210063459;ESTUDIANTE;TI;URBANO;;A;;325754005587;325754005587;25;25754;663534;CUNDINAMARCA;MIXTO;SABATINA;SOACHA;NO OFICIAL;INST DE EDUCACIÓN PARA JOVENES Y ADULTOS DE SOACHA GENESIS;INST DE EDUCACIÓN PARA JOVENES Y ADULTOS DE SOACHA GENESIS - SEDE PRINCIPAL;S;1;A-;1;1;1;N;11;11001;25;25754;Entre 30 y 60 minutos;Entre 1 y 2 horas;BOGOTÁ;CUNDINAMARCA;N;;02/12/2003;F;26;Entre 11 y 20 horas;55.69722;BOGOTÁ D.C.;SOACHA;COLOMBIA;3;3;COLOMBIA;N;0;No;No;Nunca o rara vez comemos eso;3 a 5 veces por semana;Nunca o rara vez comemos eso;Dos;Técnica o tecnológica completa;Primaria incompleta;Estrato 2;11 A 25 LIBROS;3 a 4;Igual;No;Si;No;No;No;Si;No;Si;Es vendedor o trabaja en atención al público;No sabe;11;4;19;2;5;10;38;177;45;33;32;35
