periodo;estu_consecutivo;estu_estudiante;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_ingles;desemp_profundiza_biologia;desemp_profundiza_csociales;desemp_profundiza_lenguaje;desemp_profundiza_matematica;estu_anomatriculaprimero;estu_anomatriculasexto;estu_anoscolegioactual;estu_anospreescolar;estu_anoterminobachiller;estu_anoterminoquinto;estu_antecedentes;estu_areareside;estu_cod_depto_presentacion;estu_cod_iesdeseada;estu_cod_mcpio_presentacion;estu_cod_mcpioiesdeseada;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_cuantoscolegioestudio;estu_depto_presentacion;estu_depto_reside;estu_etnia;estu_fechanacimiento;estu_genero;estu_iesdeseada;estu_instporamigosestudiando;estu_instporcostomatricula;estu_instporoportunidades;estu_instporotrarazon;estu_instporprestigio;estu_instporubicacion;estu_instporunicaqueofrece;estu_mcpio_presentacion;estu_mcpio_reside;estu_mcpioiesdeseada;estu_mesterminobachiller;estu_motivo_presentavalidacion;estu_nacionalidad;estu_pais_reside;estu_privado_libertad;estu_puesto;estu_razonretirocolegio;estu_reprobocuarto;estu_reprobodecimo;estu_reprobonoveno;estu_reprobooctavo;estu_reprobooncemas;estu_reproboprimero;estu_reproboquinto;estu_reprobosegundo;estu_reproboseptimo;estu_reprobosexto;estu_reprobotercero;estu_seretirocolegio;estu_tipocarreradeseada;estu_tipodocumento;estu_totalalumnoscurso;estu_trabajaactualmente;estu_valorpensioncolegio;estu_vecespresentoexamen;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_ingresofmiliarmensual;fami_nivelsisben;fami_ocupacionmadre;fami_ocupacionpadre;fami_personashogar;fami_pisoshogar;fami_telefono;fami_tiene_celular;fami_tiene_nevera;fami_tiene_serviciotv;fami_tieneautomovil;fami_tienecomputador;fami_tienedvd;fami_tienehorno;fami_tieneinternet;fami_tienelavadora;fami_tienemicroondas;punt_biologia;punt_ciencias_sociales;punt_filosofia;punt_fisica;punt_ingles;punt_interdisc_medioambiente;punt_interdisc_violenciaysoc;punt_lenguaje;punt_matematicas;punt_profundiza_biologia;punt_profundiza_csociales;punt_profundiza_lenguaje;punt_profundiza_matematica;punt_quimica
20102;SB11201020517608;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;185001003437;185001003437;85;85001;127126;CASANARE;MIXTO;TARDE;YOPAL;OFICIAL;IE EL PARAISO;EL PARAISO;S;A-;;;;;;;;;;;No;Cabecera Municipal;85;;85001;;85;85001;;CASANARE;CASANARE;;21/02/1992;F;;;;;;;;;YOPAL;YOPAL;;;;COLOMBIA;COLOMBIA;N;718;;;;;;;;;;;;;;;CC;;No;No paga Pensión;Ninguna vez;Dos;Primaria completa;Primaria completa;Estrato 1;Entre 1 y menos de 2 SMLV;Nivel 1;Pequeño empresario;Pequeño empresario;Cinco;Cemento, gravilla, ladrillo;No;Si;Si;No;No;No;No;No;No;No;No;47.48;45.790001;51.889999;37.900002;43.110001;54.75;;40.119999;45.380001;;;;;52.07
20102;SB11201020249818;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;185225000379;185225000379;85;85225;34702;CASANARE;MIXTO;MAÑANA;NUNCHÍA;OFICIAL;IE SALVADOR CAMACHO ROLDAN;SALVADOR CAMACHO ROLDAN;S;A-;;;;;2000;2005;7 años;Un año de preescolar;;2004;Si;Area Rural;85;1212;85001;54518;85;85225;Uno;CASANARE;CASANARE;;15/03/1994;F;UNIVERSIDAD DE PAMPLONA;No;Si;No;Si;Si;No;No;YOPAL;NUNCHÍA;PAMPLONA;;;COLOMBIA;COLOMBIA;N;352;;No;No;No;No;No;No;No;No;No;No;No;No;Profesional;CR;18;No;No paga Pensión;Ninguna vez;Tres;Ninguno;Ninguno;Estrato 1;Menos de 1 SMLV;Nivel 1;Hogar;Trabajador por cuenta propia;Cuatro;Cemento, gravilla, ladrillo;No;Si;No;No;No;No;No;No;No;No;No;41.099998;55.84;62.459999;54.130001;44.509998;43.52;;59.27;45.380001;;;;;49.439999
20102;SB11201020503441;ESTUDIANTE;URBANO;N;A;TÉCNICO;185400000131;185400000131;85;85400;154591;CASANARE;MIXTO;SABATINA;TÁMARA;OFICIAL;IE ARTURO SALAZAR MEJIA;IE ARTURO SALAZAR MEJIA;S;A1;;;;;;;;;;;No;Cabecera Municipal;85;;85400;;85;85400;;CASANARE;CASANARE;;04/08/1988;F;;;;;;;;;TÁMARA;TÁMARA;;;;COLOMBIA;COLOMBIA;N;746;;;;;;;;;;;;;;;CC;;Si, 20 horas o más a la semana;Menos de 87.000;Ninguna vez;Tres;Primaria completa;Primaria completa;Estrato 1;Menos de 1 SMLV;Nivel 1;Pensionado;Trabajador por cuenta propia;Cinco;Cemento, gravilla, ladrillo;No;Si;Si;Si;No;No;No;No;No;Si;No;44.419998;51.259998;53.93;46.869999;50.099998;;59.900002;39.959999;45.380001;;;;;31.860001
20102;SB11201020249700;ESTUDIANTE;URBANO;;A;ACADÉMICO;385001001506;385001001506;85;85001;125468;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;LICEO GUSTAVO MATAMOROS LEON;LICEO GUSTAVO MATAMOROS LEON;S;A-;;;;;;;;;2010;;No;Area Rural;85;;85001;;85;85001;;CASANARE;CASANARE;;19/08/1992;M;;;;;;;;;YOPAL;YOPAL;;;Para prepararse para el examen de Estado;COLOMBIA;COLOMBIA;N;441;;;;;;;;;;;;;;;TI;;No;250.000 o más;Dos veces;Tres;Educación profesional completa;Secundaria (Bachillerato) completa;Estrato 2;Entre 2 y menos de 3 SMLV;No está clasificada por el SISBEN;Empleado de nivel técnico o profesional;Trabajador por cuenta propia;Tres;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;No;Si;Si;No;Si;Si;No;No;36.32;48.279999;51.889999;46.970001;46.27;;50.169998;50.599998;58.380001;;;;;43.189999
20102;SB11201020251734;ESTUDIANTE;RURAL;N;A;TÉCNICO;285430000378;285430000378;85;85430;104265;CASANARE;MIXTO;MAÑANA;TRINIDAD;OFICIAL;IE POZO PETROLERO;POZO PETROLERO;S;A-;;;;;;;;;;;No;Cabecera Municipal;85;;85325;;85;85430;;CASANARE;CASANARE;;11/07/1992;F;;;;;;;;;SAN LUIS DE PALENQUE;TRINIDAD;;;;COLOMBIA;COLOMBIA;N;607;;;;;;;;;;;;;;;TI;;No;Menos de 87.000;Ninguna vez;Cuatro;Secundaria (Bachillerato) completa;Primaria completa;Estrato 1;Entre 2 y menos de 3 SMLV;Nivel 1;Hogar;Pequeño empresario;Cuatro;Madera pulida, baldosa, tableta, mármol, alfombra;No;Si;Si;Si;No;No;No;No;No;No;No;43.43;43.869999;44.32;46.970001;45.84;23.530001;;47.240002;42.459999;;;;;46.189999
20102;SB11201020251984;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;185410000016;185410000016;85;85410;38257;CASANARE;MIXTO;MAÑANA;TAURAMENA;OFICIAL;IE JOSE MARIA CORDOBA;JOSE MARIA CORDOBA;S;A-;;;;II;;;;;;;No;Cabecera Municipal;85;;85410;;85;85410;;CASANARE;CASANARE;;14/01/1994;M;;;;;;;;;TAURAMENA;TAURAMENA;;;;COLOMBIA;COLOMBIA;N;169;;;;;;;;;;;;;;;TI;;No;Menos de 87.000;Ninguna vez;Dos;Primaria completa;Primaria incompleta;Estrato 2;Entre 1 y menos de 2 SMLV;Nivel 2;Hogar;Trabajador por cuenta propia;Cinco;Cemento, gravilla, ladrillo;No;Si;Si;Si;No;Si;No;No;No;Si;No;57.799999;59.869999;48.66;46.970001;40.139999;;;53.630001;75.410004;;;;5.8000002;59
20102;SB11201020250490;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;185010000271;185010000271;85;85010;28563;CASANARE;MIXTO;MAÑANA;AGUAZUL;OFICIAL;IE CAMILO TORRES RESTREPO;CAMILO TORRES RESTREPO;S;A-;;;;;;;;;;;No;Cabecera Municipal;85;;85010;;85;85010;;CASANARE;CASANARE;;25/07/1994;F;;;;;;;;;AGUAZUL;AGUAZUL;;;;COLOMBIA;COLOMBIA;N;670;;;;;;;;;;;;;;;TI;;No;Menos de 87.000;Ninguna vez;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;Entre 1 y menos de 2 SMLV;Nivel 1;Hogar;Trabajador por cuenta propia;Seis;Cemento, gravilla, ladrillo;No;Si;Si;Si;No;No;No;No;No;No;No;43.43;46.439999;44.32;57.57;46.27;;63.5;39.959999;48.09;;;;;43.189999
20102;SB11201020251582;ESTUDIANTE;URBANO;;A;TÉCNICO/ACADÉMICO;285250000957;285250000957;85;85250;131821;CASANARE;MIXTO;MAÑANA;PAZ DE ARIPORO;OFICIAL;IE NUESTRA SEÑORA DE MANARE;NUESTRA SEÑORA DE MANARE;S;A-;;;;;2000;2005;6 años;Ninguno;;2004;Si;Cabecera Municipal;85;1714;85250;11001;85;85250;Uno;CASANARE;CASANARE;;30/08/1992;F;COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO;No;No;Si;No;No;Si;Si;PAZ DE ARIPORO;PAZ DE ARIPORO;BOGOTÁ D.C.;;;COLOMBIA;COLOMBIA;N;948;;No;No;No;No;No;No;No;Si;No;No;No;No;Profesional;TI;17;No;No paga Pensión;Ninguna vez;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;Entre 1 y menos de 2 SMLV;Nivel 1;Hogar;Empleado obrero u operario;Doce o más;Cemento, gravilla, ladrillo;No;No;Si;No;No;No;Si;No;No;No;No;47.48;30.51;51.889999;37.900002;43.110001;51.240002;;40.119999;39.119999;;;;;36.48
20102;SB11201020510229;ESTUDIANTE;URBANO;N;A;TÉCNICO;185250000201;185250000201;85;85250;26468;CASANARE;MIXTO;MAÑANA;PAZ DE ARIPORO;OFICIAL;IE JUAN JOSE RONDON;JUAN JOSE RONDON;S;A1;;;;;1999;2005;1 año;Un año de preescolar;;2004;Si;Cabecera Municipal;85;2743;85250;85001;85;85250;Dos;CASANARE;CASANARE;;11/10/1992;F;FUNDACION UNIVERSITARIA INTERNACIONAL DEL TROPICO AMERICANO;No;Si;No;No;No;No;No;PAZ DE ARIPORO;PAZ DE ARIPORO;YOPAL;;;COLOMBIA;COLOMBIA;N;361;;No;No;No;No;No;No;Si;No;No;No;No;No;Profesional;TI;35;No;Menos de 87.000;Ninguna vez;Dos;Primaria completa;Secundaria (Bachillerato) incompleta;Estrato 1;Menos de 1 SMLV;Nivel 1;Trabajador por cuenta propia;Empleado obrero u operario;Cuatro;Cemento, gravilla, ladrillo;No;No;Si;Si;No;No;No;No;No;No;No;53.189999;40.419998;41.380001;50.639999;50.869999;58.209999;;62.209999;50.82;;;;;57.080002
20102;SB11201020251803;ESTUDIANTE;URBANO;N;A;TÉCNICO;185325000597;185325000597;85;85325;36434;CASANARE;MIXTO;MAÑANA;SAN LUIS DE PALENQUE;OFICIAL;INSTITUTO TÉCNICO EDUCATIVO FRANCISCO LUCEA;FRANCISCO LUCEA;S;A-;I;;;;;;;;;;No;Cabecera Municipal;85;;85325;;85;85325;;CASANARE;CASANARE;;10/07/1992;M;;;;;;;;;SAN LUIS DE PALENQUE;SAN LUIS DE PALENQUE;;;;COLOMBIA;COLOMBIA;N;677;;;;;;;;;;;;;;;CR;;No;Menos de 87.000;Ninguna vez;Tres;Primaria incompleta;Educación profesional completa;Estrato 1;Entre 1 y menos de 2 SMLV;Nivel 1;Hogar;Empleado de nivel técnico o profesional;Ocho;Cemento, gravilla, ladrillo;No;Si;Si;Si;No;No;No;No;No;No;No;53.189999;43.869999;68.089996;63.650002;42.07;;;43.779999;45.380001;4.3000002;;;;40.310001
