periodo;estu_consecutivo;estu_estudiante;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_ingles;desemp_profundiza_biologia;desemp_profundiza_csociales;desemp_profundiza_lenguaje;desemp_profundiza_matematica;estu_anomatriculaprimero;estu_anomatriculasexto;estu_anoscolegioactual;estu_anospreescolar;estu_anoterminobachiller;estu_anoterminoquinto;estu_antecedentes;estu_areareside;estu_cod_depto_presentacion;estu_cod_iesdeseada;estu_cod_mcpio_presentacion;estu_cod_mcpioiesdeseada;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_cuantoscolegioestudio;estu_depto_presentacion;estu_depto_reside;estu_etnia;estu_fechanacimiento;estu_genero;estu_iesdeseada;estu_instporamigosestudiando;estu_instporcostomatricula;estu_instporoportunidades;estu_instporotrarazon;estu_instporprestigio;estu_instporubicacion;estu_instporunicaqueofrece;estu_mcpio_presentacion;estu_mcpio_reside;estu_mcpioiesdeseada;estu_mesterminobachiller;estu_motivo_presentavalidacion;estu_nacionalidad;estu_pais_reside;estu_privado_libertad;estu_puesto;estu_razonretirocolegio;estu_reprobocuarto;estu_reprobodecimo;estu_reprobonoveno;estu_reprobooctavo;estu_reprobooncemas;estu_reproboprimero;estu_reproboquinto;estu_reprobosegundo;estu_reproboseptimo;estu_reprobosexto;estu_reprobotercero;estu_seretirocolegio;estu_tipocarreradeseada;estu_tipodocumento;estu_totalalumnoscurso;estu_trabajaactualmente;estu_valorpensioncolegio;estu_vecespresentoexamen;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_ingresofmiliarmensual;fami_nivelsisben;fami_ocupacionmadre;fami_ocupacionpadre;fami_personashogar;fami_pisoshogar;fami_telefono;fami_tiene_celular;fami_tiene_nevera;fami_tiene_serviciotv;fami_tieneautomovil;fami_tienecomputador;fami_tienedvd;fami_tienehorno;fami_tieneinternet;fami_tienelavadora;fami_tienemicroondas;punt_biologia;punt_ciencias_sociales;punt_filosofia;punt_fisica;punt_ingles;punt_interdisc_medioambiente;punt_interdisc_violenciaysoc;punt_lenguaje;punt_matematicas;punt_profundiza_biologia;punt_profundiza_csociales;punt_profundiza_lenguaje;punt_profundiza_matematica;punt_quimica;recaf_punt_c_naturales;recaf_punt_ingles;recaf_punt_lectura_critica;recaf_punt_matematicas;recaf_punt_sociales_ciudadanas
20122;SB11201220255516;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;185410000016;185410000016;85;85410;82560;CASANARE;MIXTO;SABATINA;TAURAMENA;OFICIAL;IE JOSE MARIA CORDOBA;JOSE MARIA CORDOBA;S;A-;;;;;;;;;;;No;Cabecera Municipal;85;;85410;;85;85410;;CASANARE;CASANARE;Ninguno;06/07/1994;F;;;;;;;;;TAURAMENA;TAURAMENA;;;;COLOMBIA;COLOMBIA;N;898;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Cinco;Educación profesional incompleta;No sabe;Estrato 1;Entre 2 y menos de 3 SMLV;Nivel 1;;Pequeño empresario;Siete;Cemento, gravilla, ladrillo;No;Si;Si;Si;No;No;Si;Si;No;Si;No;23;24;45;38;43;53;;40;55;;;;;44;33;48;41;50;29
20122;SB11201220254115;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;185139000391;185139000391;85;85139;31021;CASANARE;MIXTO;MAÑANA;MANÍ;OFICIAL;IE JESUS BERNAL PINZON;JESUS BERNAL PINZON;S;A1;;;;;;;;;;;No;Area Rural;85;;85139;;85;85139;;CASANARE;CASANARE;Ninguno;30/12/1994;M;;;;;;;;;MANÍ;MANÍ;;;;COLOMBIA;COLOMBIA;N;250;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Cuatro;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 1;Entre 1 y menos de 2 SMLV;Nivel 1;Trabajador por cuenta propia;Trabajador por cuenta propia;Siete;Cemento, gravilla, ladrillo;No;Si;Si;Si;No;Si;Si;No;Si;Si;Si;44;56;20;52;47;47;;53;64;;;;;45;51;53;55;71;64
20122;SB11201220254832;ESTUDIANTE;URBANO;N;A;TÉCNICO;185263000269;185263000269;85;85263;48207;CASANARE;MIXTO;MAÑANA;PORE;OFICIAL;IE RAFAEL URIBE URIBE;RAFAEL URIBE URIBE;S;A1;;;;;;;;;;;No;Cabecera Municipal;85;;85250;;85;85263;;CASANARE;CASANARE;Ninguno;11/12/1994;F;;;;;;;;;PAZ DE ARIPORO;PORE;;;;COLOMBIA;COLOMBIA;N;379;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Dos;Técnica o tecnológica completa;Primaria completa;Estrato 1;Menos de 1 SMLV;Nivel 1;Empleado obrero u operario;Otra actividad u ocupación;Cinco;Cemento, gravilla, ladrillo;No;Si;Si;Si;No;Si;Si;No;No;No;No;41;50;42;41;45;;45;44;46;;;;;47;45;50;44;50;48
20122;SB11201220254065;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;185139000391;185139000391;85;85139;31021;CASANARE;MIXTO;MAÑANA;MANÍ;OFICIAL;IE JESUS BERNAL PINZON;JESUS BERNAL PINZON;S;A-;;;;I;;;;;2012;;No;Cabecera Municipal;85;;85139;;85;85139;;CASANARE;CASANARE;Ninguno;23/05/1995;M;;;;;;;;;MANÍ;MANÍ;;;;COLOMBIA;COLOMBIA;N;839;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Tres;Primaria completa;Primaria incompleta;Estrato 1;Entre 3 y menos de 5 SMLV;Esta clasificada en otro nivel del SISBEN;Hogar;Trabajador por cuenta propia;Ocho;Madera burda, tabla, tablón;No;Si;Si;Si;No;No;No;No;No;No;No;50;38;36;55;42;;;36;35;;;;5;43;48;46;39;39;32
20122;SB11201220255373;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;185410000016;185410000016;85;85410;38257;CASANARE;MIXTO;MAÑANA;TAURAMENA;OFICIAL;IE JOSE MARIA CORDOBA;JOSE MARIA CORDOBA;S;A-;;;;II;;;;;;;No;Cabecera Municipal;85;;85410;;85;85410;;CASANARE;CASANARE;Ninguno;30/08/1995;F;;;;;;;;;TAURAMENA;TAURAMENA;;;;COLOMBIA;COLOMBIA;N;318;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Uno;Educación profesional completa;Primaria incompleta;Estrato 1;Entre 1 y menos de 2 SMLV;Nivel 1;Empleado de nivel técnico o profesional;Empleado obrero u operario;Tres;Madera pulida, baldosa, tableta, mármol, alfombra;No;Si;No;Si;No;No;No;No;No;No;No;52;51;47;32;43;;;47;55;;;;6;48;51;48;57;54;56
20122;SB11201220254484;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;185225000379;185225000379;85;85225;34702;CASANARE;MIXTO;MAÑANA;NUNCHÍA;OFICIAL;IE SALVADOR CAMACHO ROLDAN;SALVADOR CAMACHO ROLDAN;S;A-;;GB;;;;;;;;;No;Area Rural;85;;85225;;85;85225;;CASANARE;CASANARE;Ninguno;09/03/1995;F;;;;;;;;;NUNCHÍA;NUNCHÍA;;;;COLOMBIA;COLOMBIA;N;928;;;;;;;;;;;;;;;CR;;No;No paga Pensión;Ninguna vez;Cuatro;Ninguno;Primaria incompleta;Estrato 1;Menos de 1 SMLV;Nivel 1;Otra actividad u ocupación;Trabajador por cuenta propia;Diez;Cemento, gravilla, ladrillo;No;Si;No;No;No;No;No;No;No;No;No;30;44;36;27;40;;;33;45;;4;;;41;33;45;33;50;42
20122;SB11201220252640;ESTUDIANTE;RURAL;N;A;TÉCNICO/ACADÉMICO;185001000268;285001004357;85;85001;31120;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE BRAULIO GONZALEZ;SEDE CAMPESTRE;N;A1;;;;;;;;;2012;;No;Cabecera Municipal;85;;85001;;85;85001;;CASANARE;CASANARE;Ninguno;13/01/1996;F;;;;;;;;;YOPAL;YOPAL;;;;COLOMBIA;COLOMBIA;N;380;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Dos;Postgrado;Postgrado;Estrato 4;Entre 5 y menos de 7 SMLV;Nivel 2;Empleado de nivel técnico o profesional;Empleado de nivel técnico o profesional;Tres;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;49;38;30;40;51;54;;48;58;;;;;54;50;57;43;57;47
20122;SB11201220252567;ESTUDIANTE;RURAL;N;A;TÉCNICO/ACADÉMICO;185001000268;285001004357;85;85001;31120;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE BRAULIO GONZALEZ;SEDE CAMPESTRE;N;A2;;;;;;;;;2012;;No;Cabecera Municipal;85;;85001;;85;85001;;CASANARE;CASANARE;Ninguno;16/04/1995;M;;;;;;;;;YOPAL;YOPAL;;;;COLOMBIA;COLOMBIA;N;8;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Uno;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 1;Entre 1 y menos de 2 SMLV;Nivel 2;Hogar;Trabajador por cuenta propia;Cuatro;Cemento, gravilla, ladrillo;No;Si;Si;No;No;No;No;No;No;No;No;55;58;54;70;60;54;;62;90;;;;;59;71;67;74;100;76
20122;SB11201220500091;ESTUDIANTE;URBANO;N;A;TÉCNICO;185001003534;185001003534;85;85001;82735;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;INST TEC EMPRESARIAL;INST TECNICO EMPRESARIAL;S;A-;;;GB;;;;;;;;No;Cabecera Municipal;85;;85001;;85;85001;;CASANARE;CASANARE;Ninguno;04/07/1996;F;;;;;;;;;YOPAL;YOPAL;;;;COLOMBIA;COLOMBIA;N;329;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Ocho;Primaria completa;Primaria completa;Estrato 1;Entre 1 y menos de 2 SMLV;Nivel 1;Otra actividad u ocupación;Empleado obrero u operario;Doce o más;Cemento, gravilla, ladrillo;No;Si;Si;Si;No;No;No;Si;No;Si;No;48;42;45;39;40;;;45;62;;;4;;46;52;44;52;57;43
20122;SB11201220252590;ESTUDIANTE;RURAL;N;A;TÉCNICO/ACADÉMICO;185001000268;285001004357;85;85001;31120;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE BRAULIO GONZALEZ;SEDE CAMPESTRE;N;A1;;;I;;;;;;;;No;Cabecera Municipal;85;;85001;;85;85001;;CASANARE;CASANARE;Ninguno;27/11/1995;F;;;;;;;;;YOPAL;YOPAL;;;;COLOMBIA;COLOMBIA;N;103;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Una Vez;Dos;Primaria completa;No sabe;Estrato 1;Entre 1 y menos de 2 SMLV;Nivel 1;Trabajador por cuenta propia;Otra actividad u ocupación;Cuatro;Madera burda, tabla, tablón;No;Si;Si;Si;No;Si;No;No;No;Si;No;44;54;50;54;51;;;53;55;;;5;;50;56;57;62;60;57
20122;SB11201220255562;ESTUDIANTE;URBANO;N;A;ACADÉMICO;185410001004;185410001004;85;85410;162065;CASANARE;MIXTO;SABATINA;TAURAMENA;OFICIAL;I.E. DEL LLANO;I.E. DEL LLANO - SEDE PRINCIPAL;S;A1;;;;;;;;;;;No;Cabecera Municipal;85;;85410;;85;85410;;CASANARE;CASANARE;Ninguno;29/11/1994;M;;;;;;;;;TAURAMENA;TAURAMENA;;;;COLOMBIA;COLOMBIA;N;445;;;;;;;;;;;;;;;TI;;No;Menos de 87.000;Ninguna vez;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;Entre 2 y menos de 3 SMLV;Nivel 1;Profesional independiente;Empleado de nivel auxiliar o administrativo;Cinco;Madera pulida, baldosa, tableta, mármol, alfombra;No;Si;Si;Si;No;Si;Si;No;Si;No;No;54;46;25;55;43;55;;46;52;;;;;42;51;49;41;57;49
20122;SB11201220537638;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;185001001744;185001001744;85;85001;146852;CASANARE;MIXTO;SABATINA;YOPAL;OFICIAL;IE LUCILA PIRAGAUTA;LUCILA PIRAGAUTA;S;A-;;;;;;;;;;;No;Cabecera Municipal;85;;85001;;85;85001;;CASANARE;CASANARE;Ninguno;12/09/1977;F;;;;;;;;;YOPAL;YOPAL;;;;COLOMBIA;COLOMBIA;N;997;;;;;;;;;;;;;;;CC;;No;Menos de 87.000;Ninguna vez;Dos;Primaria incompleta;Primaria incompleta;Estrato 2;Entre 1 y menos de 2 SMLV;Nivel 2;Pequeño empresario;Pequeño empresario;Cinco;Cemento, gravilla, ladrillo;No;Si;Si;No;No;No;No;No;No;Si;No;34;21;33;33;10;50;;36;25;;;;;30;31;18;23;26;32
20122;SB11201220254348;ESTUDIANTE;URBANO;N;A;TÉCNICO;185300000380;185300000380;85;85300;34694;CASANARE;MIXTO;MAÑANA;SABANALARGA;OFICIAL;I.E. JORGE ELIECER GAITAN;JORGE ELIECER GAITAN;S;A-;;;;;;;;;;;No;Cabecera Municipal;85;;85162;;85;85300;;CASANARE;CASANARE;Ninguno;28/12/1995;M;;;;;;;;;MONTERREY;SABANALARGA;;;;COLOMBIA;COLOMBIA;N;440;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Cuatro;Educación profesional completa;Secundaria (Bachillerato) completa;Estrato 2;Entre 1 y menos de 2 SMLV;Nivel 2;Hogar;Trabajador por cuenta propia;Cinco;Cemento, gravilla, ladrillo;Si;Si;Si;Si;No;Si;Si;No;Si;Si;No;45;38;49;48;42;52;;44;46;;;;;49;50;46;43;49;42
20122;SB11201220252669;ESTUDIANTE;RURAL;N;A;TÉCNICO/ACADÉMICO;185001000268;285001004357;85;85001;31120;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE BRAULIO GONZALEZ;SEDE CAMPESTRE;N;A1;;;;;;;;;;;No;Cabecera Municipal;85;;85001;;85;85001;;CASANARE;CASANARE;Ninguno;05/12/1994;F;;;;;;;;;YOPAL;YOPAL;;;;COLOMBIA;COLOMBIA;N;512;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Dos;Técnica o tecnológica completa;Secundaria (Bachillerato) incompleta;Estrato 2;Entre 1 y menos de 2 SMLV;Nivel 2;Empleado obrero u operario;Empleado de nivel auxiliar o administrativo;Cuatro;Cemento, gravilla, ladrillo;No;Si;Si;No;No;Si;No;No;No;Si;No;44;37;42;40;46;;29;54;34;;;;;47;50;52;47;39;43
20122;SB11201220252599;ESTUDIANTE;RURAL;N;A;TÉCNICO/ACADÉMICO;185001000268;285001004357;85;85001;31120;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE BRAULIO GONZALEZ;SEDE CAMPESTRE;N;A-;;GB;;;;;;;;;No;Cabecera Municipal;85;;85001;;85;85001;;CASANARE;CASANARE;Ninguno;22/07/1995;M;;;;;;;;;YOPAL;YOPAL;;;;COLOMBIA;COLOMBIA;N;838;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 3;Entre 1 y menos de 2 SMLV;Nivel 2;Hogar;Trabajador por cuenta propia;Cinco;Madera pulida, baldosa, tableta, mármol, alfombra;No;Si;Si;No;No;Si;Si;No;No;Si;Si;49;42;34;37;39;;;38;34;;4;;;38;42;43;46;35;44
20122;SB11201220570027;ESTUDIANTE;URBANO;N;A;ACADÉMICO;185010000629;185010000629;85;85010;126623;CASANARE;MIXTO;MAÑANA;AGUAZUL;OFICIAL;IE JORGE ELIECER GAITAN;JORGE ELIECER GAITAN;S;A-;;;;;;;;;;;No;Cabecera Municipal;85;;85010;;85;85010;;CASANARE;CASANARE;Ninguno;24/07/1994;F;;;;;;;;;AGUAZUL;AGUAZUL;;;;COLOMBIA;COLOMBIA;N;607;;;;;;;;;;;;;;;CR;;No;No paga Pensión;Ninguna vez;Tres;Primaria completa;Primaria incompleta;Estrato 2;Entre 2 y menos de 3 SMLV;Nivel 2;Hogar;Empleado obrero u operario;Cinco;Cemento, gravilla, ladrillo;Si;Si;Si;Si;No;Si;No;No;No;Si;No;50;37;30;41;40;;38;41;52;;;;;43;48;44;44;54;43
20122;SB11201220254540;ESTUDIANTE;URBANO;N;A;ACADÉMICO;185230001090;185230001090;85;85230;99309;CASANARE;MIXTO;TARDE;OROCUÉ;OFICIAL;I.E. LUIS CARLOS GALAN SARMIENTO;I.E. LUIS CARLOS GALAN SARMIENTO;S;A-;;;I;;2001;2006;9 años;Ninguno;;2005;Si;Cabecera Municipal;85;1108;85230;15759;85;85230;Uno;CASANARE;CASANARE;Ninguno;07/06/1995;F;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA;No;No;No;No;No;Si;No;OROCUÉ;OROCUÉ;SOGAMOSO;;;COLOMBIA;COLOMBIA;N;228;;No;Si;No;No;No;No;No;No;No;No;No;No;Profesional;TI;21;No;No paga Pensión;Ninguna vez;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;Menos de 1 SMLV;Nivel 1;Hogar;Trabajador por cuenta propia;Cuatro;Cemento, gravilla, ladrillo;No;Si;Si;Si;Si;No;No;No;No;No;No;43;50;56;55;43;;;55;42;;;5;;47;55;48;64;50;60
20122;SB11201220252578;ESTUDIANTE;RURAL;N;A;TÉCNICO/ACADÉMICO;185001000268;285001004357;85;85001;31120;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE BRAULIO GONZALEZ;SEDE CAMPESTRE;N;A2;;I;;;;;;;2012;;No;Cabecera Municipal;85;;85001;;85;85001;;CASANARE;CASANARE;Ninguno;18/04/1996;M;;;;;;;;;YOPAL;YOPAL;;;;COLOMBIA;COLOMBIA;N;147;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Cuatro;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 1;Entre 1 y menos de 2 SMLV;Nivel 1;Hogar;Trabajador por cuenta propia;Tres;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;No;Si;No;No;Si;Si;No;50;44;45;50;53;;;50;55;;5;;;52;59;59;60;59;53
20122;SB11201220254934;ESTUDIANTE;RURAL;N;A;TÉCNICO;285250000582;285250000582;85;85250;142448;CASANARE;MIXTO;MAÑANA;PAZ DE ARIPORO;OFICIAL;INST TEC EMPRESARIAL DEL NORTE DE CASANARE ITENCA;TECNICO EMPRESARIAL DEL NORTE DE CASANARE ITENCA;S;A-;II;;;;;;;;;;No;Area Rural;85;;85250;;85;85250;;CASANARE;CASANARE;Ninguno;24/03/1992;M;;;;;;;;;PAZ DE ARIPORO;PAZ DE ARIPORO;;;;COLOMBIA;COLOMBIA;N;483;;;;;;;;;;;;;;;CC;;Si, 20 horas o más a la semana;No paga Pensión;Ninguna vez;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;Menos de 1 SMLV;Nivel 1;Otra actividad u ocupación;Otra actividad u ocupación;Ocho;Cemento, gravilla, ladrillo;No;Si;Si;No;No;No;No;No;No;No;No;42;42;37;50;42;;;48;38;6;;;;53;51;46;43;49;45
20122;SB11201220255064;ESTUDIANTE;RURAL;N;A;TÉCNICO;285430000378;285430000378;85;85430;104265;CASANARE;MIXTO;MAÑANA;TRINIDAD;OFICIAL;IE POZO PETROLERO;POZO PETROLERO;S;A1;GB;;;;;;;;;;No;Cabecera Municipal;85;;85325;;85;85430;;CASANARE;CASANARE;Ninguno;18/04/1996;F;;;;;;;;;SAN LUIS DE PALENQUE;TRINIDAD;;;;COLOMBIA;COLOMBIA;N;830;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Tres;Primaria completa;Primaria completa;Estrato 1;Entre 1 y menos de 2 SMLV;Nivel 1;Hogar;Empleado obrero u operario;Cinco;Madera burda, tabla, tablón;No;Si;Si;Si;No;Si;Si;No;No;Si;Si;34;31;30;45;47;;;40;42;5;;;;44;44;53;39;49;36
20122;SB11201220254713;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;185250000014;185250000014;85;85250;116616;CASANARE;MIXTO;MAÑANA;PAZ DE ARIPORO;OFICIAL;IE SAGRADO CORAZON;SAGRADO CORAZON;S;A-;;;;;2002;2007;11 años o más;Ninguno;;2006;Si;Cabecera Municipal;85;1108;85250;15759;85;85250;;CASANARE;CASANARE;Ninguno;07/10/1994;F;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA;Si;Si;No;No;No;Si;No;PAZ DE ARIPORO;PAZ DE ARIPORO;SOGAMOSO;;;COLOMBIA;COLOMBIA;N;686;;No;No;No;No;No;No;No;No;No;No;No;;Profesional;TI;39;No;No paga Pensión;Ninguna vez;Dos;Primaria completa;Primaria completa;Estrato 1;Menos de 1 SMLV;Nivel 1;Hogar;Trabajador por cuenta propia;Cuatro;Cemento, gravilla, ladrillo;No;Si;Si;Si;No;No;Si;No;No;Si;Si;45;38;37;37;32;52;;40;46;;;;;43;45;38;41;44;38
20122;SB11201220253705;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;185010000271;185010000271;85;85010;28563;CASANARE;MIXTO;MAÑANA;AGUAZUL;OFICIAL;IE CAMILO TORRES RESTREPO;CAMILO TORRES RESTREPO;S;A-;;;;;;;;;2012;;No;Cabecera Municipal;85;;85010;;85;85010;;CASANARE;CASANARE;Ninguno;22/08/1995;M;;;;;;;;;AGUAZUL;AGUAZUL;;;;COLOMBIA;COLOMBIA;N;315;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Una Vez;Dos;Primaria completa;Primaria incompleta;Estrato 2;Entre 2 y menos de 3 SMLV;Nivel 2;Hogar;Empleado obrero u operario;Cinco;Madera pulida, baldosa, tableta, mármol, alfombra;No;Si;Si;Si;No;Si;No;No;No;Si;Si;58;60;48;48;40;55;;39;52;;;;;49;58;44;52;52;69
20122;SB11201220546360;ESTUDIANTE;URBANO;N;A;TÉCNICO;185001003534;185001003534;85;85001;82735;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;INST TEC EMPRESARIAL;INST TECNICO EMPRESARIAL;S;A1;;;;;;;;;;;No;Cabecera Municipal;85;;85001;;85;85001;;CASANARE;CASANARE;Ninguno;11/01/1996;M;;;;;;;;;YOPAL;YOPAL;;;;COLOMBIA;COLOMBIA;N;291;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Cuatro;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 2;Entre 3 y menos de 5 SMLV;Nivel 2;Otra actividad u ocupación;Pensionado;Siete;Madera pulida, baldosa, tableta, mármol, alfombra;No;Si;Si;Si;Si;Si;Si;No;Si;Si;No;52;42;45;57;43;;45;44;52;;;;;52;66;49;46;60;44
20122;SB11201220254821;ESTUDIANTE;URBANO;N;A;TÉCNICO;185125000029;185125000029;85;85125;38240;CASANARE;MIXTO;MAÑANA;HATO COROZAL;OFICIAL;I.E. LUIS HERNANDEZ VARGAS;I.E. LUIS HERNANDEZ VARGAS - SEDE PRINCIPAL;S;A-;;;I;;;;;;;;No;Cabecera Municipal;85;;85250;;85;85125;;CASANARE;CASANARE;Ninguno;18/02/1996;F;;;;;;;;;PAZ DE ARIPORO;HATO COROZAL;;;;COLOMBIA;COLOMBIA;N;276;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;Entre 1 y menos de 2 SMLV;Nivel 2;Trabajador por cuenta propia;Empleado de nivel técnico o profesional;Tres;Madera pulida, baldosa, tableta, mármol, alfombra;No;Si;Si;Si;Si;Si;Si;No;No;Si;Si;46;46;42;42;39;;;44;64;;;5;;50;50;43;51;64;44
20122;SB11201220581606;ESTUDIANTE;URBANO;N;A;TÉCNICO;185250000201;185250000201;85;85250;26468;CASANARE;MIXTO;MAÑANA;PAZ DE ARIPORO;OFICIAL;IE JUAN JOSE RONDON;JUAN JOSE RONDON;S;A-;;;;;;;;;;;No;Cabecera Municipal;85;;85250;;85;85250;;CASANARE;CASANARE;Ninguno;24/03/1996;F;;;;;;;;;PAZ DE ARIPORO;PAZ DE ARIPORO;;;;COLOMBIA;COLOMBIA;N;621;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Dos;Primaria completa;Primaria completa;Estrato 1;Menos de 1 SMLV;Nivel 1;Hogar;Hogar;Cuatro;Cemento, gravilla, ladrillo;No;Si;No;No;No;No;No;No;No;No;No;53;46;43;46;40;47;;36;46;;;;;42;45;45;50;53;47
20122;SB11201220255340;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;185410000016;185410000016;85;85410;38257;CASANARE;MIXTO;MAÑANA;TAURAMENA;OFICIAL;IE JOSE MARIA CORDOBA;JOSE MARIA CORDOBA;S;A-;GB;;;;;;;;;;No;Cabecera Municipal;85;;85410;;85;85410;;CASANARE;CASANARE;Ninguno;05/04/1996;F;;;;;;;;;TAURAMENA;TAURAMENA;;;;COLOMBIA;COLOMBIA;N;665;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Tres;Primaria incompleta;Primaria incompleta;Estrato 2;Entre 1 y menos de 2 SMLV;Nivel 2;Hogar;Empleado obrero u operario;Seis;Cemento, gravilla, ladrillo;No;Si;Si;Si;No;Si;Si;No;No;Si;No;39;44;47;53;34;;;46;30;4;;;;51;55;40;44;43;52
20122;SB11201220255010;ESTUDIANTE;RURAL;N;A;ACADÉMICO;285125000422;285125000422;85;85125;166744;CASANARE;MIXTO;MAÑANA;HATO COROZAL;OFICIAL;IE SIMON BOLIVAR (EL CHIRE);SIMON BOLIVAR;S;A-;;;;;2002;2007;5 años;Un año de preescolar;;2006;Si;Area Rural;85;2743;85250;85001;85;85125;Dos;CASANARE;CASANARE;Ninguno;04/02/1996;M;FUNDACION UNIVERSITARIA INTERNACIONAL DEL TROPICO AMERICANO;No;No;No;Si;Si;No;No;PAZ DE ARIPORO;HATO COROZAL;YOPAL;;;COLOMBIA;COLOMBIA;N;638;;No;No;No;No;No;No;No;No;No;No;No;No;Profesional;TI;8;No;No paga Pensión;Ninguna vez;Cuatro;Primaria incompleta;Primaria incompleta;Estrato 1;Menos de 1 SMLV;Nivel 1;Hogar;Trabajador por cuenta propia;Cuatro;Cemento, gravilla, ladrillo;No;Si;No;No;No;No;No;No;No;No;No;38;46;34;37;39;52;;38;52;;;;;49;48;43;43;53;50
20122;SB11201220252960;ESTUDIANTE;RURAL;N;A;TÉCNICO/ACADÉMICO;285001001773;285001001773;85;85001;83022;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE ANTONIO NARIÑO;ANTONIO NARIÑO;S;A-;;;;;;;;;;;No;Area Rural;85;;85001;;85;85001;;CASANARE;CASANARE;Ninguno;11/05/1995;M;;;;;;;;;YOPAL;YOPAL;;;;COLOMBIA;COLOMBIA;N;218;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Dos;Primaria incompleta;Primaria incompleta;Estrato 2;Entre 1 y menos de 2 SMLV;Nivel 1;Hogar;Empleado obrero u operario;Cuatro;Cemento, gravilla, ladrillo;No;Si;Si;No;No;Si;No;No;No;Si;No;61;50;51;46;40;52;;46;52;;;;;55;65;45;58;61;57
