periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_ingles;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_depto_presentacion;estu_depto_reside;estu_etnia;estu_fechanacimiento;estu_genero;estu_grado;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_individual;estu_pais_reside;estu_pilopaga;estu_privado_libertad;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_personashogar;fami_tieneautomovil;fami_tienecomputador;fami_tieneinternet;fami_tienelavadora;fami_tieneserviciotv;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20142;SB11201420249055;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;281065001411;281065001411;81;81065;153221;ARAUCA;MIXTO;MAÑANA;ARAUQUITA;OFICIAL;I.E. AGUACHICA;I.E. AGUACHICA - SEDE PRINCIPAL;S;A-;S;81;81065;81;81065;ARAUCA;ARAUCA;Ninguno;02/09/1997;M;11;31.332733;ARAUQUITA;ARAUQUITA;COLOMBIA;NSE1;COLOMBIA;NO;N;Uno;Primaria incompleta;Primaria incompleta;Estrato 1;Dos;No;No;No;No;No;44;255;47;52;53;56
20142;SB11201420410452;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;281001001646;281001001646;81;81001;167858;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;I.E. MATECANDELA;I.E. MATECANDELA - SEDE PRINCIPAL;S;A-;S;81;81001;81;81001;ARAUCA;ARAUCA;Ninguno;01/02/1994;F;11;46.419243;ARAUCA;ARAUCA;COLOMBIA;NSE2;COLOMBIA;NO;N;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;Siete;No;Si;Si;Si;Si;49;226;48;47;46;38
20142;SB11201420477737;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181794000021;181794000021;81;81794;93120;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA INOCENCIO CHINCA;INOCENCIO CHINCA;S;A-;S;81;81794;81;81794;ARAUCA;ARAUCA;Ninguno;15/01/1998;M;11;41.831837;TAME;TAME;COLOMBIA;NSE2;COLOMBIA;NO;N;Tres;Primaria incompleta;Primaria incompleta;Estrato 2;Cuatro;No;No;Si;Si;No;49;222;41;41;45;44
20142;SB11201420456361;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;381794000399;381794000399;81;81794;46151;ARAUCA;FEMENINO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA ORIENTAL FEMENINO;INSTITUTO ORIENTAL FEMENINO;S;A-;S;81;81794;81;81794;ARAUCA;ARAUCA;Ninguno;06/02/1995;M;11;44.039379;TAME;TAME;COLOMBIA;NSE2;COLOMBIA;NO;N;Tres;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 1;Cuatro;Si;No;No;Si;No;60;253;47;35;58;51
20142;SB11201420235102;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;381001003058;381001003058;81;81001;134775;ARAUCA;MIXTO;COMPLETA;ARAUCA;NO OFICIAL;LICEO SANTO DOMINGO SAVIO;LICEO SANTO DOMINGO SAVIO;S;A1;S;81;81001;81;81001;ARAUCA;ARAUCA;Ninguno;15/01/1997;F;11;72.038452;ARAUCA;ARAUCA;COLOMBIA;NSE4;COLOMBIA;NO;N;Tres;Técnica o tecnológica completa;Educación profesional completa;Estrato 3;Cuatro;Si;Si;Si;Si;Si;51;260;58;47;62;46
20142;SB11201420030969;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181736002315;181736002315;81;81736;27094;ARAUCA;MIXTO;MAÑANA;SARAVENA;OFICIAL;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL RAFAEL POMBO;TÉCNICO INDUSTRIAL RAFAEL POMBO;S;A2;S;81;81736;81;81736;ARAUCA;ARAUCA;Ninguno;05/10/1997;M;11;53.496429;SARAVENA;SARAVENA;COLOMBIA;NSE3;COLOMBIA;NO;N;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;Cuatro;No;Si;Si;Si;Si;67;323;60;65;62;66
20142;SB11201420227516;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;281794000602;281794000602;81;81794;155838;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;I.E. ANTONIO RICAURTE;ANTONIO RICAURTE;S;A1;S;81;81794;81;81794;ARAUCA;ARAUCA;Ninguno;24/09/1998;F;11;33.278591;TAME;TAME;COLOMBIA;NSE1;COLOMBIA;NO;N;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;Cinco;No;No;No;No;No;46;251;49;47;56;52
20142;SB11201420114266;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;381591000024;381591000024;81;81591;58321;ARAUCA;MIXTO;MAÑANA;PUERTO RONDON;OFICIAL;INSTITUCION EDUCATIVA LA INMACULADA;LA INMACULADA;S;A1;S;81;81794;81;81591;ARAUCA;ARAUCA;Ninguno;24/02/1998;F;11;39.58215;TAME;PUERTO RONDON;COLOMBIA;NSE1;COLOMBIA;NO;N;Dos;Técnica o tecnológica completa;Técnica o tecnológica completa;Estrato 1;Cuatro;No;No;No;No;No;48;252;55;51;42;59
20142;SB11201420500196;ESTUDIANTE;CC;RURAL;N;A;TÉCNICO;281794004683;281794004683;81;81794;149385;ARAUCA;MIXTO;SABATINA;TAME;OFICIAL;INSTITUCION EDUCATIVA DE PROMOCION AGROPECUARIA;INSTITUTO DE PROMOCION  AGROPECUARIA;S;A-;S;81;81794;81;81794;ARAUCA;ARAUCA;Ninguno;23/12/1989;F;26;47.251728;TAME;TAME;COLOMBIA;NSE2;COLOMBIA;NO;N;Dos;Ninguno;Ninguno;Estrato 1;Tres;Si;Si;No;Si;Si;40;195;41;38;38;39
20142;SB11201420147313;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO;281065001046;281065001046;81;81065;50385;ARAUCA;MIXTO;MAÑANA;ARAUQUITA;OFICIAL;INSTITUCION EDUCATIVA JOSE MARIA CARBONEL;INST. JOSE MARIA CARBONEL (LA ESMERALDA);S;A-;S;81;81065;81;81065;ARAUCA;ARAUCA;Ninguno;23/07/1998;M;11;46.656208;ARAUQUITA;ARAUQUITA;COLOMBIA;NSE2;COLOMBIA;NO;N;Tres;Educación profesional completa;Primaria incompleta;Estrato 1;Siete;No;Si;No;Si;Si;48;243;48;43;53;51
20142;SB11201420056921;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO;281794003202;281794003202;81;81794;78139;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA PARMENIO BONILLA PAREDES;INSTITUTO PARMENIO BONILLA;S;A-;S;81;81736;81;81794;ARAUCA;ARAUCA;Ninguno;05/08/1996;F;11;35.042362;SARAVENA;TAME;COLOMBIA;NSE1;COLOMBIA;NO;N;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;Seis;No;No;No;No;Si;49;219;45;41;45;40
20142;SB11201420292764;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;181794000748;181794000748;81;81794;30668;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA LICEO TAME;LICEO TAME;S;A-;S;81;81794;81;81794;ARAUCA;ARAUCA;Ninguno;01/05/1998;F;11;48.040936;TAME;TAME;COLOMBIA;NSE2;COLOMBIA;NO;N;Cuatro;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;Cinco;No;Si;No;Si;Si;49;222;47;43;41;44
20142;SB11201420208740;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;381794000399;381794000399;81;81794;163949;ARAUCA;FEMENINO;SABATINA;TAME;OFICIAL;INSTITUCION EDUCATIVA ORIENTAL FEMENINO;INSTITUTO ORIENTAL FEMENINO;S;A2;S;81;81794;81;81794;ARAUCA;ARAUCA;Ninguno;23/03/1997;M;26;35.098423;TAME;TAME;COLOMBIA;NSE1;COLOMBIA;NO;N;Cuatro;Ninguno;Ninguno;Estrato 1;Cinco;No;No;No;Si;No;44;227;60;50;36;47
20142;SB11201420147349;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO;281065001046;281065001046;81;81065;50385;ARAUCA;MIXTO;MAÑANA;ARAUQUITA;OFICIAL;INSTITUCION EDUCATIVA JOSE MARIA CARBONEL;INST. JOSE MARIA CARBONEL (LA ESMERALDA);S;A1;S;81;81065;81;81065;ARAUCA;ARAUCA;Ninguno;17/01/1998;F;11;44.793278;ARAUQUITA;ARAUQUITA;COLOMBIA;NSE2;COLOMBIA;NO;N;Dos;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 1;Cinco;Si;Si;No;No;Si;62;300;49;57;60;65
20142;SB11201420477922;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181794000021;181794000021;81;81794;93120;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA INOCENCIO CHINCA;INOCENCIO CHINCA;S;A-;S;81;81794;81;81794;ARAUCA;ARAUCA;Ninguno;26/07/1997;F;11;44.725906;TAME;TAME;COLOMBIA;NSE2;COLOMBIA;NO;N;Tres;Técnica o tecnológica completa;Técnica o tecnológica completa;Estrato 2;Tres;Si;No;No;No;Si;58;278;44;57;58;53
20142;SB11201420489158;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181001000777;181001000777;81;81001;87395;ARAUCA;MIXTO;TARDE;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA TECNICO CRISTO REY;TECNICO CRISTO REY;S;A-;S;81;81001;81;81001;ARAUCA;ARAUCA;Ninguno;21/12/1996;F;11;39.096245;ARAUCA;ARAUCA;COLOMBIA;NSE1;COLOMBIA;NO;N;Tres;Primaria completa;Primaria completa;Estrato 1;Siete;No;No;No;Si;No;45;234;41;51;53;40
20142;SB11201420224845;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;281065003057;281065003057;81;81065;65474;ARAUCA;MIXTO;MAÑANA;ARAUQUITA;OFICIAL;INSTITUCION EDUCATIVA JOSE ACEVEDO Y GOMEZ;I.E.JOSE ACEVEDO Y GOMEZ;S;A-;S;81;81001;81;81065;ARAUCA;ARAUCA;Ninguno;05/08/1997;F;11;43.734169;ARAUCA;ARAUQUITA;COLOMBIA;NSE2;COLOMBIA;NO;N;Uno;Primaria incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;Dos;No;No;No;Si;Si;44;227;47;45;52;40
20142;SB11201420030781;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;281794001668;281794001668;81;81794;110411;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA JOEL SIERRA;AGROAMBIENTAL JOEL SIERRA;S;A-;S;81;81794;81;81794;ARAUCA;ARAUCA;Ninguno;08/02/1997;M;11;48.004658;TAME;TAME;COLOMBIA;NSE2;COLOMBIA;NO;N;Cuatro;Primaria incompleta;Primaria incompleta;Estrato 1;Cuatro;No;Si;Si;Si;Si;51;240;45;45;48;49
20142;SB11201420525037;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;181001003202;181001003202;81;81001;43000;ARAUCA;MIXTO;NOCHE;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA SIMON BOLIVAR;TECNICO SIMON BOLIVAR;S;A-;S;81;81001;81;81001;ARAUCA;ARAUCA;Ninguno;20/02/1993;F;26;45.916019;ARAUCA;ARAUCA;COLOMBIA;NSE2;COLOMBIA;NO;N;Tres;Ninguno;Primaria incompleta;Estrato 1;Cinco;Si;Si;No;No;Si;38;188;45;35;41;34
20142;SB11201420171116;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181220000014;181220000014;81;81220;55475;ARAUCA;MIXTO;MAÑANA;CRAVO NORTE;OFICIAL;IE JOSE ANTONIO GALAN;JOSE ANTONIO GALAN;S;A-;S;81;81001;81;81220;ARAUCA;ARAUCA;Ninguno;15/07/1997;F;11;43.538231;ARAUCA;CRAVO NORTE;COLOMBIA;NSE2;COLOMBIA;NO;N;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;Cuatro;No;Si;No;Si;Si;28;175;27;38;40;37
20142;SB11201420104477;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;281065002611;281065002611;81;81065;151704;ARAUCA;MIXTO;MAÑANA;ARAUQUITA;OFICIAL;I.E. SAN JOSE DE LA PESQUERA;I.E. SAN JOSE DE LA PESQUERA - SEDE PRINCIPAL;S;A-;S;81;81001;81;81065;ARAUCA;ARAUCA;Ninguno;15/04/1997;F;11;45.326069;ARAUCA;ARAUQUITA;COLOMBIA;NSE2;COLOMBIA;NO;N;Tres;Primaria incompleta;Primaria completa;Estrato 1;Cinco;No;Si;No;Si;Si;47;186;43;36;26;38
20142;SB11201420505366;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181794000624;181794000624;81;81794;30676;ARAUCA;MIXTO;NOCHE;TAME;OFICIAL;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL FROILAN FARIAS;COLEGIO TECNICO INDUSTRIAL FROILAN FARIAS;S;A1;S;81;81794;81;81794;ARAUCA;ARAUCA;Ninguno;22/07/1996;M;26;41.85247;TAME;TAME;COLOMBIA;NSE2;COLOMBIA;NO;N;Tres;Primaria completa;Primaria completa;Estrato 1;Cinco;No;No;No;Si;Si;50;227;49;42;45;43
20142;SB11201420224848;ESTUDIANTE;CR;RURAL;N;A;ACADÉMICO;281065003057;281065003057;81;81065;65474;ARAUCA;MIXTO;MAÑANA;ARAUQUITA;OFICIAL;INSTITUCION EDUCATIVA JOSE ACEVEDO Y GOMEZ;I.E.JOSE ACEVEDO Y GOMEZ;S;A-;S;81;81001;81;81065;ARAUCA;ARAUCA;Ninguno;12/02/1995;M;11;38.89238;ARAUCA;ARAUQUITA;COLOMBIA;NSE1;COLOMBIA;NO;N;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;Cuatro;No;No;No;Si;Si;58;242;42;41;44;53
20142;SB11201420114273;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;381591000024;381591000024;81;81591;58321;ARAUCA;MIXTO;MAÑANA;PUERTO RONDON;OFICIAL;INSTITUCION EDUCATIVA LA INMACULADA;LA INMACULADA;S;A-;S;81;81794;81;81591;ARAUCA;ARAUCA;Ninguno;19/11/1996;F;11;37.78968;TAME;PUERTO RONDON;COLOMBIA;NSE1;COLOMBIA;NO;N;Cinco;Primaria incompleta;Secundaria (Bachillerato) completa;Estrato 1;Seis;No;No;No;No;No;35;215;47;41;45;50
20142;SB11201420585667;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181001001927;181001001927;81;81001;19117;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA GENERAL  SANTANDER;SANTANDER BACHILLERATO;S;A-;S;81;81001;81;81001;ARAUCA;ARAUCA;Ninguno;14/12/1997;F;11;44.252323;ARAUCA;ARAUCA;COLOMBIA;NSE2;COLOMBIA;NO;N;Dos;Primaria incompleta;Primaria completa;Estrato 1;Cuatro;No;Si;No;Si;Si;34;197;38;47;46;31
20142;SB11201420114300;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;381591000024;381591000024;81;81591;58321;ARAUCA;MIXTO;MAÑANA;PUERTO RONDON;OFICIAL;INSTITUCION EDUCATIVA LA INMACULADA;LA INMACULADA;S;A1;S;81;81794;81;81591;ARAUCA;ARAUCA;Ninguno;15/09/1994;F;11;36.154114;TAME;PUERTO RONDON;COLOMBIA;NSE1;COLOMBIA;NO;N;Tres;Primaria completa;Primaria incompleta;Estrato 1;Diez;No;No;No;No;Si;57;233;50;40;44;44
20142;SB11201420367762;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;181001000599;181001000599;81;81001;117531;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS;FRANSISCO JOSE DE CALDAS;S;A-;S;81;81001;81;81001;ARAUCA;ARAUCA;Ninguno;23/12/1998;F;11;37.899216;ARAUCA;ARAUCA;COLOMBIA;NSE1;COLOMBIA;NO;N;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;Seis;No;No;No;Si;No;41;222;45;44;47;45
20142;SB11201420586922;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181001001188;181001001188;81;81001;93823;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA GUSTAVO VILLA DIAZ;GUSTAVO VILLA;S;A1;S;81;81001;81;81001;ARAUCA;ARAUCA;Ninguno;12/09/1997;M;11;42.589565;ARAUCA;ARAUCA;COLOMBIA;NSE2;COLOMBIA;NO;N;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;Tres;No;No;No;No;Si;43;213;51;41;47;37
20142;SB11201420145594;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;381001002281;381001002281;81;81001;93161;ARAUCA;MIXTO;MAÑANA;ARAUCA;NO OFICIAL;COLEGIO LA ENSEÑANZA;COLEGIO LA ENSEÑANZA;S;B1;S;81;81001;81;81001;ARAUCA;ARAUCA;Ninguno;29/07/1998;M;11;72.800735;ARAUCA;ARAUCA;COLOMBIA;NSE4;COLOMBIA;NO;N;Cuatro;Educación profesional completa;Educación profesional completa;Estrato 3;Cuatro;Si;Si;Si;Si;Si;67;349;71;75;75;62
20142;SB11201420310419;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181736001467;181736001467;81;81736;78089;ARAUCA;MIXTO;MAÑANA;SARAVENA;OFICIAL;INSTITUCION EDUCATIVA JOSE EUSTASIO RIVERA;JOSE EUSTASIO RIVERA;S;A1;S;81;81736;81;81736;ARAUCA;ARAUCA;Ninguno;20/12/1997;F;11;42.07169;SARAVENA;SARAVENA;COLOMBIA;NSE2;COLOMBIA;NO;N;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 5;Cinco;No;No;No;No;Si;64;312;55;58;58;72
20142;SB11201420267516;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;381001003058;381001003058;81;81001;134775;ARAUCA;MIXTO;COMPLETA;ARAUCA;NO OFICIAL;LICEO SANTO DOMINGO SAVIO;LICEO SANTO DOMINGO SAVIO;S;A1;S;81;81001;81;81001;ARAUCA;ARAUCA;Ninguno;16/01/1997;M;11;69.412849;ARAUCA;ARAUCA;COLOMBIA;NSE4;COLOMBIA;NO;N;Cuatro;Técnica o tecnológica completa;Postgrado;Estrato 3;Cinco;Si;Si;Si;Si;Si;71;324;54;61;64;67
20142;SB11201420448934;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;181001003202;181001003202;81;81001;43000;ARAUCA;MIXTO;NOCHE;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA SIMON BOLIVAR;TECNICO SIMON BOLIVAR;S;A-;S;81;81001;81;81001;ARAUCA;ARAUCA;Ninguno;17/06/1982;F;26;41.335194;ARAUCA;ARAUCA;COLOMBIA;NSE2;COLOMBIA;NO;N;Cuatro;Primaria incompleta;Primaria incompleta;Estrato 1;Dos;No;No;Si;No;No;46;233;43;47;46;49
20142;SB11201420235247;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181736000312;181736000312;81;81736;30593;ARAUCA;MIXTO;MAÑANA;SARAVENA;OFICIAL;INSTITUCION EDUCATIVA LA FRONTERA;LA FRONTERA;S;A-;S;81;81736;81;81736;ARAUCA;ARAUCA;Ninguno;16/08/1998;F;11;43.041489;SARAVENA;SARAVENA;COLOMBIA;NSE2;COLOMBIA;NO;N;Tres;Primaria completa;Primaria completa;Estrato 1;Cuatro;No;No;No;Si;No;44;253;48;54;58;47
20142;SB11201420265972;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;381001003414;381001003414;81;81001;146266;ARAUCA;MIXTO;COMPLETA;ARAUCA;NO OFICIAL;INSTITUTO POLITECNICO ARAUCANO - INSPOAR;INSTITUTO POLITECNICO ARAUCANO - INSPOAR - SEDE PRINCIPAL;S;A-;S;81;81001;81;81001;ARAUCA;ARAUCA;Ninguno;18/05/1997;F;11;52.281696;ARAUCA;ARAUCA;COLOMBIA;NSE3;COLOMBIA;NO;N;Dos;Secundaria (Bachillerato) completa;Educación profesional completa;Estrato 2;Cuatro;No;Si;No;Si;Si;46;254;48;50;59;49
20142;SB11201420524847;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;181001003202;181001003202;81;81001;43000;ARAUCA;MIXTO;NOCHE;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA SIMON BOLIVAR;TECNICO SIMON BOLIVAR;S;A-;S;81;81001;81;81001;ARAUCA;ARAUCA;Ninguno;09/12/1997;F;26;38.482246;ARAUCA;ARAUCA;COLOMBIA;NSE1;COLOMBIA;NO;N;Dos;Ninguno;Ninguno;Estrato 2;Cinco;No;No;No;No;No;47;249;47;50;50;53
20142;SB11201420345147;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO;181001001927;181001001927;81;81001;19117;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA GENERAL  SANTANDER;SANTANDER BACHILLERATO;S;A-;S;81;81001;81;81001;ARAUCA;ARAUCA;Ninguno;08/05/1996;F;11;44.70911;ARAUCA;ARAUCA;COLOMBIA;NSE2;COLOMBIA;NO;N;Dos;Primaria completa;No sabe;Estrato 1;Tres;No;Si;No;No;Si;39;192;48;35;34;42
20142;SB11201420142800;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181794000624;181794000624;81;81794;83311;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL FROILAN FARIAS;COLEGIO TECNICO INDUSTRIAL FROILAN FARIAS;S;A1;S;81;81794;81;81794;ARAUCA;ARAUCA;Ninguno;25/01/1998;M;11;52.522003;TAME;TAME;COLOMBIA;NSE3;COLOMBIA;NO;N;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;Cinco;Si;Si;No;Si;Si;49;230;49;40;53;41
20142;SB11201420448949;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;181001003202;181001003202;81;81001;43000;ARAUCA;MIXTO;NOCHE;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA SIMON BOLIVAR;TECNICO SIMON BOLIVAR;S;A-;S;81;81001;81;81001;ARAUCA;ARAUCA;;13/10/1987;F;26;45.13364;ARAUCA;ARAUCA;COLOMBIA;NSE2;COLOMBIA;NO;N;Nueve;Primaria completa;Primaria completa;Estrato 1;Dos;No;Si;No;Si;No;42;199;47;38;44;33
20142;SB11201420202431;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;281794004179;281794004179;81;81794;155473;ARAUCA;MIXTO;SABATINA;TAME;OFICIAL;INSTITUCION EDUCATIVA ERNESTO RINCON DUCON;INSTITUCION EDUCATIVA ERNESTO RINCON DUCON - SEDE PRINCIPAL;S;A-;S;81;81794;81;81794;ARAUCA;ARAUCA;Ninguno;14/05/1997;F;11;33.278591;TAME;TAME;COLOMBIA;NSE1;COLOMBIA;NO;N;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;Cuatro;No;No;No;No;No;55;243;41;52;40;50
20142;SB11201420270544;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO;181736001491;181736001491;81;81736;52894;ARAUCA;MIXTO;COMPLETA;SARAVENA;OFICIAL;IE CONCENTRACION DE DESARROLLO RURAL;CONCENTRACION DE DESARROLLO RURAL;S;A-;S;81;81736;81;81736;ARAUCA;ARAUCA;Ninguno;16/02/1995;M;11;39.000813;SARAVENA;SARAVENA;COLOMBIA;NSE1;COLOMBIA;NO;N;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;Dos;No;No;No;No;No;41;212;45;41;52;35
