periodo;estu_consecutivo;estu_estudiante;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_ingles;desemp_profundiza_biologia;desemp_profundiza_csociales;desemp_profundiza_lenguaje;desemp_profundiza_matematica;estu_anomatriculaprimero;estu_anomatriculasexto;estu_anoscolegioactual;estu_anospreescolar;estu_anoterminobachiller;estu_anoterminoquinto;estu_antecedentes;estu_areareside;estu_cod_depto_presentacion;estu_cod_iesdeseada;estu_cod_mcpio_presentacion;estu_cod_mcpioiesdeseada;estu_cod_programadeseado;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_cuantoscolegioestudio;estu_depto_presentacion;estu_depto_reside;estu_etnia;estu_expectativas;estu_fechanacimiento;estu_genero;estu_iesdeseada;estu_ingresar_prog_edusuperior;estu_instporamigosestudiando;estu_instporcostomatricula;estu_instporoportunidades;estu_instporotrarazon;estu_instporprestigio;estu_instporubicacion;estu_instporunicaqueofrece;estu_mcpio_presentacion;estu_mcpio_reside;estu_mcpioiesdeseada;estu_mesterminobachiller;estu_nacionalidad;estu_pais_reside;estu_privado_libertad;estu_progorientacionvocacional;estu_progporbuscandocarrera;estu_progporcolombiaaprende;estu_progporinfluenciaalguien;estu_progporinterespersonal;estu_progpormejorarposicsocial;estu_progportradicionfamiliar;estu_programadeseado;estu_puesto;estu_punt_esperado_ingles;estu_punt_esperado_lenguaje;estu_punt_esperado_matematicas;estu_razonretirocolegio;estu_recibesalario;estu_reprobocuarto;estu_reprobodecimo;estu_reprobonoveno;estu_reprobooctavo;estu_reprobooncemas;estu_reproboprimero;estu_reproboquinto;estu_reprobosegundo;estu_reproboseptimo;estu_reprobosexto;estu_reprobotercero;estu_salario_esperadobachiller;estu_salario_esperadoprofesi;estu_salario_esperadotecnico;estu_seretirocolegio;estu_tipocarreradeseada;estu_tipodocumento;estu_totalalumnoscurso;estu_trabajaactualmente;estu_valorpensioncolegio;estu_vecespresentoexamen;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_ingresofmiliarmensual;fami_nivelsisben;fami_ocupacionmadre;fami_ocupacionpadre;fami_personashogar;fami_pisoshogar;fami_telefono;fami_tiene_celular;fami_tiene_nevera;fami_tiene_serviciotv;fami_tieneautomovil;fami_tienecomputador;fami_tienedvd;fami_tienehorno;fami_tieneinternet;fami_tienelavadora;fami_tienemicroondas;punt_biologia;punt_ciencias_sociales;punt_filosofia;punt_fisica;punt_ingles;punt_interdisc_medioambiente;punt_interdisc_violenciaysoc;punt_lenguaje;punt_matematicas;punt_profundiza_biologia;punt_profundiza_csociales;punt_profundiza_lenguaje;punt_profundiza_matematica;punt_quimica;recaf_punt_c_naturales;recaf_punt_ingles;recaf_punt_lectura_critica;recaf_punt_matematicas;recaf_punt_sociales_ciudadanas
20131;SB11201310016618;ESTUDIANTE;URBANO;N;A;ACADÉMICO;317001007002;317001007002;17;17001;76653;CALDAS;MIXTO;NOCHE;MANIZALES;NO OFICIAL;INST.EDUC CONTINUA CONFAMILIARES SEDE A;INST.EDUC CONTINUA CONFAMILIARES SEDE A;S;A-;;;;;;;;;;;No;Cabecera Municipal;17;;17001;;;17;17001;;CALDAS;CALDAS;Ninguno;No;08/05/1994;M;;;;;;;;;;MANIZALES;MANIZALES;;;COLOMBIA;COLOMBIA;N;;;;;;;;;776;;;;;;;;;;;;;;;;;;;;;;CC;;No;Menos de 87.000;Ninguna vez;Cuatro;Secundaria (Bachillerato) completa;Primaria completa;Estrato 3;Entre 1 y menos de 2 SMLV;No está clasificada por el SISBEN;Hogar;Empleado obrero u operario;Cinco;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;No;No;No;No;No;No;No;36;50;23;45;39;47;;43;33;;;;;43;45;43;43;45;53
20131;SB11201310045507;ESTUDIANTE;URBANO;N;B;ACADÉMICO;317001001896;317001001896;17;17001;6023;CALDAS;MIXTO;COMPLETA;MANIZALES;NO OFICIAL;COL. SAN LUIS GONZAGA;COL. SAN LUIS GONZAGA;S;A2;;;;;;;;;;;No;Cabecera Municipal;17;;17001;;;17;17001;;CALDAS;CALDAS;Ninguno;No;21/03/1996;M;;;;;;;;;;MANIZALES;MANIZALES;;;COLOMBIA;COLOMBIA;N;;;;;;;;;259;;;;;;;;;;;;;;;;;;;;;;TI;;No;250.000 o más;Ninguna vez;Tres;Postgrado;Postgrado;Estrato 6;10 o más SMLV;No está clasificada por el SISBEN;Empleado de nivel directivo;Profesional independiente;Cuatro;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;No;47;55;48;50;61;;49;43;63;;;;;53;58;68;59;63;61
20131;SB11201310041952;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;117380000053;117380000053;17;17380;29397;CALDAS;MIXTO;NOCHE;LA DORADA;OFICIAL;INSTITUCION EDUCATIVA DORADA;INSTITUCION EDUCATIVA DORADA - SEDE PRINCIPAL;S;A-;;;;;;;;;;;No;Cabecera Municipal;17;;17380;;;17;17380;;CALDAS;CALDAS;Ninguno;No;21/02/1995;M;;;;;;;;;;LA DORADA;LA DORADA;;;COLOMBIA;COLOMBIA;N;;;;;;;;;542;;;;;Si;;;;;;;;;;;;;;;;;TI;;Si, 20 horas o más a la semana;No paga Pensión;Ninguna vez;Dos;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 2;Entre 1 y menos de 2 SMLV;Nivel 2;Hogar;Trabajador por cuenta propia;Dos;Cemento, gravilla, ladrillo;No;Si;No;Si;No;No;No;No;No;No;No;47;47;41;45;42;52;;36;54;;;;;44;50;46;50;53;49
20131;SB11201310055065;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;117433000379;117433000859;17;17433;124537;CALDAS;MIXTO;MAÑANA;MANZANARES;OFICIAL;INSTITUCION EDUCATIVA MANZANARES;INSTITUCION EDUCATIVA MANZANARES - SEDE PRINCIPAL;S;A-;;;;I;;;;;;;No;Cabecera Municipal;17;;17001;;;17;17433;;CALDAS;CALDAS;Ninguno;No;10/04/1987;F;;;;;;;;;;MANIZALES;MANZANARES;;;COLOMBIA;COLOMBIA;N;;;;;;;;;902;;;;;;;;;;;;;;;;;;;;;;CC;;No;No paga Pensión;Ninguna vez;Dos;Primaria incompleta;No sabe;Estrato 1;Menos de 1 SMLV;Nivel 1;Otra actividad u ocupación;Empleado obrero u operario;Cuatro;Cemento, gravilla, ladrillo;No;Si;Si;No;No;No;No;No;No;No;No;41;41;31;36;30;;;26;45;;;;5;38;41;37;41;51;42
20131;SB11201310072331;ESTUDIANTE;URBANO;N;B;ACADÉMICO;317001001896;317001001896;17;17001;6023;CALDAS;MIXTO;COMPLETA;MANIZALES;NO OFICIAL;COL. SAN LUIS GONZAGA;COL. SAN LUIS GONZAGA;S;B+;;;III;;;;;;;;No;Cabecera Municipal;17;;17001;;;17;17001;;CALDAS;CALDAS;Ninguno;No;02/10/1995;F;;;;;;;;;;MANIZALES;MANIZALES;;;COLOMBIA;COLOMBIA;N;;;;;;;;;23;;;;;;;;;;;;;;;;;;;;;;TI;;No;250.000 o más;Ninguna vez;Cuatro;Postgrado;Educación profesional completa;Estrato 3;Entre 5 y menos de 7 SMLV;No está clasificada por el SISBEN;Empleado de nivel directivo;Profesional independiente;Cinco;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;71;65;64;60;89;;;67;66;;;8;;70;89;90;75;67;74
20131;SB11201310000679;ESTUDIANTE;RURAL;S;B;TÉCNICO/ACADÉMICO;417873000544;417873000544;17;17873;58867;CALDAS;MIXTO;COMPLETA;VILLAMARÍA;NO OFICIAL;ASOCIACION COLEGIO GRANADINO;ASOCIACION COLEGIO GRANADINO;S;B1;;;;;;;;;;;No;Cabecera Municipal;17;;17001;;;17;17001;;CALDAS;CALDAS;Ninguno;No;07/02/1995;F;;;;;;;;;;MANIZALES;MANIZALES;;;COLOMBIA;COLOMBIA;N;;;;;;;;;347;;;;;;;;;;;;;;;;;;;;;;CC;;No;250.000 o más;Ninguna vez;Tres;Técnica o tecnológica completa;Técnica o tecnológica completa;Estrato 6;Entre 5 y menos de 7 SMLV;No está clasificada por el SISBEN;Empleado con cargo como director o gerente general;Empleado con cargo como director o gerente general;Cuatro;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;47;39;48;57;77;52;;52;51;;;;;55;59;80;50;56;42
20131;SB11201310072349;ESTUDIANTE;URBANO;N;B;ACADÉMICO;317001001896;317001001896;17;17001;6023;CALDAS;MIXTO;COMPLETA;MANIZALES;NO OFICIAL;COL. SAN LUIS GONZAGA;COL. SAN LUIS GONZAGA;S;B+;I;;;;;;;;;;No;Cabecera Municipal;17;;17001;;;17;17001;;CALDAS;CALDAS;Ninguno;Si;04/07/1995;F;;Con toda seguridad voy a ingresar a un programa de Educación Superior;;;;;;;;MANIZALES;MANIZALES;;;COLOMBIA;COLOMBIA;N;;;;;;;;;30;Alto (Entre 70,01 o más);Alto (Entre 70,01 o más);Medio (Entre 50,01 puntos y 70,00 puntos);;;;;;;;;;;;;;Entre 1 y 2 SMLV;Entre 3 y 4 SMLV;Entre 1 y 2 SMLV;;;TI;;No;250.000 o más;Ninguna vez;Tres;Técnica o tecnológica completa;Técnica o tecnológica completa;Estrato 4;Entre 2 y menos de 3 SMLV;No está clasificada por el SISBEN;Otra actividad u ocupación;Trabajador por cuenta propia;Cuatro;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;No;Si;Si;Si;Si;Si;No;55;57;61;60;94;;;64;77;6;;;;64;71;95;65;74;57
20131;SB11201310041950;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;117380000053;117380000053;17;17380;29397;CALDAS;MIXTO;NOCHE;LA DORADA;OFICIAL;INSTITUCION EDUCATIVA DORADA;INSTITUCION EDUCATIVA DORADA - SEDE PRINCIPAL;S;A-;;GB;;;;;;;;;No;Cabecera Municipal;17;;17380;;;17;17380;;CALDAS;CALDAS;Ninguno;No;29/11/1982;F;;;;;;;;;;LA DORADA;LA DORADA;;;COLOMBIA;COLOMBIA;N;;;;;;;;;872;;;;;Si;;;;;;;;;;;;;;;;;CC;;Si, menos de 20 horas a la semana;No paga Pensión;Ninguna vez;Tres;Primaria incompleta;No sabe;Estrato 1;Entre 1 y menos de 2 SMLV;Nivel 1;Hogar;Otra actividad u ocupación;Cinco;Madera burda, tabla, tablón;No;Si;Si;Si;No;Si;Si;No;No;No;No;39;34;29;39;40;;;39;30;;4;;;44;44;44;40;41;40
20131;SB11201310084947;ESTUDIANTE;URBANO;N;A;ACADÉMICO;117001001919;117001006279;17;17001;5785;CALDAS;MIXTO;NOCHE;MANIZALES;OFICIAL;INSTITUCION EDUCATIVA INSTITUTO MANIZALES;INSTITUCION EDUCATIVA INSTITUTO MANIZALES;S;A-;;;;;;;;;;;No;Cabecera Municipal;17;;17001;;;17;17001;;CALDAS;CALDAS;Ninguno;No;22/05/1992;F;;;;;;;;;;MANIZALES;MANIZALES;;;COLOMBIA;COLOMBIA;N;;;;;;;;;657;;;;;;;;;;;;;;;;;;;;;;CC;;No;No paga Pensión;Ninguna vez;Dos;Primaria completa;Primaria completa;Estrato 1;Entre 1 y menos de 2 SMLV;Nivel 1;Hogar;Empleado obrero u operario;Cinco;Madera burda, tabla, tablón;Si;Si;Si;Si;No;No;No;No;No;No;No;42;41;41;45;30;48;;43;41;;;;;39;45;37;51;47;47
20131;SB11201310089926;ESTUDIANTE;URBANO;N;A;ACADÉMICO;317001005514;317001005514;17;17001;168500;CALDAS;MIXTO;SABATINA;MANIZALES;NO OFICIAL;COL. LOS LIBERTADORES;COL. LOS LIBERTADORES;S;A-;;;;;;;;;;;No;Cabecera Municipal;17;;17001;;;17;17001;;CALDAS;CALDAS;Ninguno;No;18/08/1979;F;;;;;;;;;;MANIZALES;MANIZALES;;;COLOMBIA;COLOMBIA;N;;;;;;;;;442;;;;;Si;;;;;;;;;;;;;;;;;CC;;Si, 20 horas o más a la semana;Menos de 87.000;Ninguna vez;Dos;Primaria completa;Primaria completa;Estrato 1;Menos de 1 SMLV;Nivel 1;Trabajador por cuenta propia;Trabajador por cuenta propia;Tres;Cemento, gravilla, ladrillo;No;Si;Si;No;No;No;No;No;No;No;No;50;47;43;42;43;54;;49;41;;;;;44;53;48;59;51;49
