periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_etnia;estu_fechanacimiento;estu_genero;estu_grado;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_pilopaga;estu_privado_libertad;estu_repite;estu_tieneetnia;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_tieneautomovil;fami_tienecomputador;fami_tieneinternet;fami_tienelavadora;fami_tieneserviciotv;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20162;SB11201620219353;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;318001002805;318001002805;18;18001;151373;CAQUETA;MIXTO;MAÑANA;FLORENCIA;NO OFICIAL;COMFACA;COMFACA;S;2;A2;3;3;2;S;18;18001;18;18001;CAQUETA;CAQUETA;N;;14/06/2000;F;11;63.455307;FLORENCIA;FLORENCIA;COLOMBIA;3;NSE3;COLOMBIA;NO;N;0;No;Cuatro;Educación profesional completa;Secundaria (Bachillerato) completa;Estrato 2;26 A 100 LIBROS;Tres;Si;Si;Si;Si;Si;53;62;84;65;62;49;53;272;64;56;55;50
20162;SB11201620339480;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001000826;183001000810;18;18001;161729;CAQUETA;MIXTO;TARDE;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA ANTONIO RICAURTE;JUAN XXIII;N;2;A-;2;2;2;S;18;18001;18;18001;CAQUETA;CAQUETA;N;;11/01/1996;F;11;36.452507;FLORENCIA;FLORENCIA;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;No;No;No;23;26;18;22;27;40;45;224;41;44;43;47
20162;SB11201620471624;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;318001003768;818001100022;18;18001;111161;CAQUETA;MIXTO;SABATINA;FLORENCIA;NO OFICIAL;INFORPH;INFORPH;S;1;A-;2;1;1;S;18;18001;18;18001;CAQUETA;CAQUETA;N;;12/10/1993;F;26;49.195629;FLORENCIA;FLORENCIA;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;Tres;No;Si;Si;No;Si;4;4;3;9;6;14;34;179;33;40;33;38
20162;SB11201620447535;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;218256001239;183256000021;18;18256;60475;CAQUETA;MIXTO;NOCHE;EL PAUJIL;OFICIAL;I.E AGROECOLOGICO AMAZONICO;JHON F. KENNEDY;N;2;A-;2;2;2;S;18;18247;18;18256;CAQUETA;CAQUETA;N;;20/06/1996;M;26;35.961945;EL DONCELLO;EL PAUJÍL;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Dos;Primaria incompleta;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;Cuatro;No;No;No;No;No;50;38;39;20;28;58;53;240;47;44;43;53
20162;SB11201620442684;ESTUDIANTE;TI;RURAL;;A;NO APLICA;218410001271;218410001271;18;18410;658187;CAQUETA;MIXTO;MAÑANA;LA MONTAÑITA;OFICIAL;I.E. R. BRISAS DE SAN ISIDRO;BRISAS DE SAN ISIDRO;S;2;A-;3;2;2;S;18;18001;18;18410;CAQUETA;CAQUETA;N;;21/01/2000;F;11;32.312393;FLORENCIA;LA MONTAÑITA;COLOMBIA;;NSE1;COLOMBIA;NO;N;0;No;Dos;Primaria incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;No;No;No;56;42;18;49;34;38;54;245;41;52;46;47
20162;SB11201620218844;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;318001002805;318001002805;18;18001;151373;CAQUETA;MIXTO;MAÑANA;FLORENCIA;NO OFICIAL;COMFACA;COMFACA;S;3;A2;2;3;2;S;18;18001;18;18001;CAQUETA;CAQUETA;N;;10/04/2000;M;11;57.414753;FLORENCIA;FLORENCIA;COLOMBIA;3;NSE3;COLOMBIA;NO;N;107409;No;Tres;Educación profesional completa;Educación profesional completa;Estrato 2;MÁS DE 100 LIBROS;Cuatro;No;Si;Si;Si;No;82;73;87;42;81;64;61;288;66;50;61;55
20162;SB11201620046276;ESTUDIANTE;TI;RURAL;;A;TÉCNICO/ACADÉMICO;283247000641;283247000641;18;18247;133231;CAQUETA;MIXTO;MAÑANA;EL DONCELLO;OFICIAL;I.E R. SIMON BOLIVAR;SIMON BOLIVAR;S;2;A1;3;2;2;S;18;18247;18;18247;CAQUETA;CAQUETA;N;;06/02/2000;F;11;41.542355;EL DONCELLO;EL DONCELLO;COLOMBIA;1;NSE2;COLOMBIA;NO;N;0;No;Cuatro;Primaria completa;Ninguno;Estrato 1;0 A 10 LIBROS;Ocho;No;Si;No;No;No;44;37;52;56;13;43;51;239;51;54;37;48
20162;SB11201620332761;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;118205000187;283094001571;18;18205;195503;CAQUETA;MIXTO;NOCHE;CURILLO;OFICIAL;I.E ANGEL CUNIBERTI;SAN PABLO;N;2;A-;2;2;2;S;18;18610;86;86571;CAQUETA;PUTUMAYO;N;;19/05/1997;F;26;37.530437;SAN JOSÉ DEL FRAGUA;PUERTO GUZMÁN;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Dos;Ninguno;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Tres;No;No;No;No;Si;13;13;6;9;21;23;41;201;35;39;40;42
20162;SB11201620247719;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;118205000187;283094001571;18;18205;37432;CAQUETA;MIXTO;MAÑANA;CURILLO;OFICIAL;I.E ANGEL CUNIBERTI;SAN PABLO;N;1;A-;2;2;1;S;18;18610;18;18205;CAQUETA;CAQUETA;N;;28/02/2000;F;11;42.0495;SAN JOSÉ DEL FRAGUA;CURILLO;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Dos;No sabe;No sabe;Estrato 1;11 A 25 LIBROS;Tres;No;No;No;Si;No;10;14;12;29;16;14;40;203;39;47;38;38
20162;SB11201620107479;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;118150001758;118150001758;18;18150;185868;CAQUETA;MIXTO;SABATINA;CARTAGENA DEL CHAIRA;OFICIAL;I.E AGROECOLOGICO AMAZONICO;AGROECOLOGICO;S;2;A1;2;1;2;S;18;18150;18;18150;CAQUETA;CAQUETA;N;;16/02/2000;F;26;42.883625;CARTAGENA DEL CHAIRÁ;CARTAGENA DEL CHAIRÁ;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Cinco;Primaria completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Cinco;No;No;No;No;Si;47;26;49;38;7;25;52;223;50;49;33;42
20162;SB11201620352272;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;218150000331;218150000331;18;18150;138297;CAQUETA;MIXTO;MAÑANA;CARTAGENA DEL CHAIRA;OFICIAL;I.E.R JOSE ANTONIO GALAN;JOSE ANTONIO GALAN;S;1;A-;2;1;1;S;18;18150;18;18150;CAQUETA;CAQUETA;N;;02/11/1996;M;11;45.582062;CARTAGENA DEL CHAIRÁ;CARTAGENA DEL CHAIRÁ;COLOMBIA;1;NSE2;COLOMBIA;NO;N;0;No;Cinco;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Seis;No;Si;No;Si;Si;10;14;30;32;8;16;40;202;45;48;34;39
20162;SB11201620283066;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;118150000719;283592002029;18;18150;64311;CAQUETA;MIXTO;MAÑANA;CARTAGENA DEL CHAIRA;OFICIAL;I.E EL CHAIRA JOSE MARIA CORDOBA;EL CHAIRA;S;3;A-;3;3;2;S;18;18150;18;18150;CAQUETA;CAQUETA;N;;06/05/1999;F;11;35.050373;CARTAGENA DEL CHAIRÁ;CARTAGENA DEL CHAIRÁ;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Tres;Primaria incompleta;Primaria completa;Estrato 1;11 A 25 LIBROS;Seis;No;No;No;No;Si;66;65;35;51;75;67;57;276;46;53;59;55
20162;SB11201620302959;ESTUDIANTE;CC;RURAL;N;A;TÉCNICO/ACADÉMICO;218256001239;218256001239;18;18256;76802;CAQUETA;MIXTO;MAÑANA;EL PAUJIL;OFICIAL;I.E AGROECOLOGICO AMAZONICO;AGROECOLOGICO;S;1;A-;2;2;2;S;18;18247;18;18256;CAQUETA;CAQUETA;N;;24/09/1997;F;11;34.432724;EL DONCELLO;EL PAUJÍL;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Uno;Primaria incompleta;Primaria incompleta;Estrato 2;0 A 10 LIBROS;Cinco;No;No;No;No;No;7;23;33;26;25;42;38;218;46;46;42;48
20162;SB11201620128533;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;183247000213;183247000213;18;18247;102954;CAQUETA;MIXTO;MAÑANA;EL DONCELLO;OFICIAL;I.E RUFINO QUICHOYA;RUFINO QUICHOYA;S;3;B1;4;3;3;S;18;18247;18;18247;CAQUETA;CAQUETA;N;;19/03/2001;F;11;43.080959;EL DONCELLO;EL DONCELLO;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Tres;Postgrado;Postgrado;Estrato 1;0 A 10 LIBROS;Cinco;No;No;No;No;No;92;93;97;92;95;75;66;329;75;67;70;58
20162;SB11201620450986;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO;183860000625;183860000625;18;18860;86488;CAQUETA;MIXTO;SABATINA;VALPARAISO;OFICIAL;I.E VALPARAISO;PADRE CAMILO TORRES;N;2;A-;3;2;2;S;18;18001;18;18860;CAQUETA;CAQUETA;N;;11/10/1986;F;26;41.704987;FLORENCIA;VALPARAÍSO;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Dos;Primaria completa;Primaria completa;Estrato 1;26 A 100 LIBROS;Cuatro;No;No;No;No;Si;41;47;26;63;33;58;50;253;44;56;45;53
20162;SB11201620068477;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001000923;183001000923;18;18001;19166;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA SAN FRANCISCO DE ASIS;SAN FRANCISCO DE ASÍS;S;3;A1;3;3;2;S;18;18001;18;18001;CAQUETA;CAQUETA;N;;13/09/1999;M;11;49.428635;FLORENCIA;FLORENCIA;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 1;11 A 25 LIBROS;Cuatro;No;Si;Si;Si;Si;65;68;56;80;61;62;56;280;53;61;54;54
20162;SB11201620112357;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;118150001758;118150001758;18;18150;185868;CAQUETA;MIXTO;SABATINA;CARTAGENA DEL CHAIRA;OFICIAL;I.E AGROECOLOGICO AMAZONICO;AGROECOLOGICO;S;2;A1;3;2;2;S;18;18150;18;18150;CAQUETA;CAQUETA;N;;29/04/1987;F;26;39.128822;CARTAGENA DEL CHAIRÁ;CARTAGENA DEL CHAIRÁ;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Cuatro;Primaria incompleta;Primaria incompleta;Estrato 1;11 A 25 LIBROS;Nueve;No;No;No;No;No;16;38;46;49;30;60;42;241;49;52;44;53
20162;SB11201620446701;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;183860000625;183860000625;18;18860;45724;CAQUETA;MIXTO;MAÑANA;VALPARAISO;OFICIAL;I.E VALPARAISO;PADRE CAMILO TORRES;N;3;A2;3;3;3;S;18;18001;18;18860;CAQUETA;CAQUETA;N;;12/09/1999;M;11;42.268665;FLORENCIA;VALPARAÍSO;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;11 A 25 LIBROS;Seis;No;No;Si;Si;No;79;77;79;75;60;80;61;293;61;59;54;60
20162;SB11201620359376;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183094001665;183094001665;18;18094;31799;CAQUETA;MIXTO;COMPLETA;BELEN DE LOS ANDAQUIES;OFICIAL;I.E AGROTECNICO MIXTO;AGROTECNICO MIXTO;S;2;A1;3;3;2;S;18;18610;18;18094;CAQUETA;CAQUETA;N;;22/12/1999;F;11;37.995193;SAN JOSÉ DEL FRAGUA;BELÉN DE LOS ANDAQUÍES;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Uno;Secundaria (Bachillerato) completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Tres;No;No;No;No;No;40;57;60;47;76;52;50;265;54;52;59;51
20162;SB11201620466740;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;283094001244;283094001244;18;18610;47381;CAQUETA;MIXTO;MAÑANA;SAN JOSE DEL FRAGUA;OFICIAL;I.E PARROQUIAL;PARROQUIAL SAN JOSE;S;2;A1;3;2;2;S;18;18610;18;18610;CAQUETA;CAQUETA;N;;11/10/1998;M;11;47.646275;SAN JOSÉ DEL FRAGUA;SAN JOSÉ DEL FRAGUA;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Cuatro;Primaria completa;Primaria completa;Estrato 1;11 A 25 LIBROS;Cinco;No;Si;Si;Si;Si;56;56;48;68;47;52;54;264;50;57;50;51
20162;SB11201620351025;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;218150000331;218150000331;18;18150;138297;CAQUETA;MIXTO;MAÑANA;CARTAGENA DEL CHAIRA;OFICIAL;I.E.R JOSE ANTONIO GALAN;JOSE ANTONIO GALAN;S;2;A1;2;2;2;S;18;18150;18;18150;CAQUETA;CAQUETA;N;;24/08/1999;F;11;44.776188;CARTAGENA DEL CHAIRÁ;CARTAGENA DEL CHAIRÁ;COLOMBIA;1;NSE2;COLOMBIA;NO;N;0;No;Cuatro;Primaria completa;Primaria incompleta;Estrato 1;26 A 100 LIBROS;Ocho;No;Si;No;Si;Si;46;42;59;34;39;44;52;246;54;48;47;48
20162;SB11201620373770;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183592000323;183592000323;18;18592;86504;CAQUETA;MIXTO;TARDE;PUERTO RICO;OFICIAL;I.E SAGRADOS CORAZONES;SAGRADOS CORAZONES;S;2;A-;2;2;2;S;18;18592;18;18592;CAQUETA;CAQUETA;N;;30/10/1998;F;11;39.363445;PUERTO RICO;PUERTO RICO;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Dos;Primaria incompleta;Primaria completa;Estrato 1;11 A 25 LIBROS;Tres;No;No;No;No;Si;33;24;22;14;23;33;49;220;43;42;42;45
20162;SB11201620357165;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001001571;183001001571;18;18001;57232;CAQUETA;MIXTO;TARDE;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA LOS ANDES;LOS ANDES;S;3;A1;3;4;3;S;18;18001;18;18001;CAQUETA;CAQUETA;N;;14/09/1999;M;11;58.582047;FLORENCIA;FLORENCIA;COLOMBIA;2;NSE3;COLOMBIA;NO;N;0;No;Tres;Primaria incompleta;Técnica o tecnológica completa;Estrato 1;11 A 25 LIBROS;Cuatro;Si;Si;Si;Si;Si;86;90;63;51;98;96;63;320;55;53;74;69
20162;SB11201620032776;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;118150001758;118150001758;18;18150;102947;CAQUETA;MIXTO;MAÑANA;CARTAGENA DEL CHAIRA;OFICIAL;I.E AGROECOLOGICO AMAZONICO;AGROECOLOGICO;S;3;A2;3;3;2;S;18;18150;18;18150;CAQUETA;CAQUETA;N;;14/07/1999;M;11;44.304108;CARTAGENA DEL CHAIRÁ;CARTAGENA DEL CHAIRÁ;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;26 A 100 LIBROS;Cuatro;No;No;No;No;Si;81;77;73;81;78;57;61;293;58;61;60;52
20162;SB11201620302157;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;218256001239;218256001239;18;18256;76802;CAQUETA;MIXTO;MAÑANA;EL PAUJIL;OFICIAL;I.E AGROECOLOGICO AMAZONICO;AGROECOLOGICO;S;3;A1;3;3;2;S;18;18247;18;18256;CAQUETA;CAQUETA;N;;18/07/1999;M;11;32.812119;EL DONCELLO;EL PAUJÍL;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Cuatro;Primaria incompleta;Ninguno;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;No;No;No;69;67;67;75;59;57;58;279;56;59;54;52
20162;SB11201620462716;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;183001000826;183001000810;18;18001;162826;CAQUETA;MIXTO;SABATINA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA ANTONIO RICAURTE;JUAN XXIII;N;1;A-;2;1;1;S;18;18001;18;18001;CAQUETA;CAQUETA;N;;09/02/1968;F;26;36.658783;FLORENCIA;FLORENCIA;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Dos;Primaria completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Dos;No;No;No;No;No;3;3;6;4;5;12;33;173;35;36;32;37
20162;SB11201620448837;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;183860000625;183860000625;18;18860;45724;CAQUETA;MIXTO;MAÑANA;VALPARAISO;OFICIAL;I.E VALPARAISO;PADRE CAMILO TORRES;N;3;A1;2;3;2;S;18;18001;18;18860;CAQUETA;CAQUETA;N;;03/03/2001;M;11;41.851372;FLORENCIA;VALPARAÍSO;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Cinco;Primaria incompleta;Primaria completa;Estrato 1;11 A 25 LIBROS;Cinco;No;Si;No;No;No;73;55;52;32;56;54;58;262;51;48;53;52
20162;SB11201620601211;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;318001003768;818001100022;18;18001;111161;CAQUETA;MIXTO;SABATINA;FLORENCIA;NO OFICIAL;INFORPH;INFORPH;S;1;A-;1;2;1;S;18;18001;18;18001;CAQUETA;CAQUETA;N;;17/02/1998;F;11;46.650013;FLORENCIA;FLORENCIA;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;Tres;No;Si;No;No;Si;12;12;14;4;27;18;41;199;40;36;43;40
20162;SB11201620508330;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;183094001665;183094001665;18;18094;81356;CAQUETA;MIXTO;SABATINA;BELEN DE LOS ANDAQUIES;OFICIAL;I.E AGROTECNICO MIXTO;AGROTECNICO MIXTO;S;1;A-;2;2;1;S;18;18610;18;18094;CAQUETA;CAQUETA;N;;16/10/1997;F;26;40.841431;SAN JOSÉ DEL FRAGUA;BELÉN DE LOS ANDAQUÍES;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Cuatro;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;Ocho;No;No;No;No;No;9;9;6;6;20;15;39;192;35;38;40;38
20162;SB11201620537075;ESTUDIANTE;TI;RURAL;N;A;;218001000271;218001000271;18;18001;159046;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA RURAL LA LIBERTAD;LA LIBERTAD;S;3;A1;3;3;2;S;18;18001;18;18001;CAQUETA;CAQUETA;N;;21/01/2000;M;11;33.429394;FLORENCIA;FLORENCIA;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Dos;Ninguno;Ninguno;Estrato 1;0 A 10 LIBROS;Tres;No;No;No;No;No;75;75;53;80;76;66;59;291;52;61;59;55
20162;SB11201620043827;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;318001004077;318001004077;18;18001;151977;CAQUETA;MIXTO;SABATINA;FLORENCIA;NO OFICIAL;COLEGIO PEDAGÓGICO DE COLOMBIA;COLEGIO PEDAGÓGICO DE COLOMBIA - SEDE PRINCIPAL;S;1;A-;1;1;1;S;73;73449;17;17867;TOLIMA;CALDAS;N;;24/06/1985;M;26;44.159313;MELGAR;VICTORIA;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Tres;Primaria incompleta;Primaria incompleta;Estrato 2;11 A 25 LIBROS;Cuatro;No;No;Si;Si;Si;2;1;22;2;2;5;32;161;43;33;27;33
20162;SB11201620024903;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001000931;183001000933;18;18001;19174;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA LA SALLE;LA SALLE;S;2;A-;2;2;2;S;18;18001;18;18001;CAQUETA;CAQUETA;N;;06/08/1998;F;11;42.661919;FLORENCIA;FLORENCIA;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Dos;Primaria completa;Primaria completa;Estrato 3;0 A 10 LIBROS;Cuatro;No;Si;No;No;No;61;50;37;38;44;57;55;256;47;49;49;53
20162;SB11201620348223;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;218610000547;218610000547;18;18610;65565;CAQUETA;MIXTO;MAÑANA;SAN JOSE DEL FRAGUA;OFICIAL;I.E. RURAL LAS LAJAS;LAS LAJAS;S;2;A-;1;1;1;S;18;18001;18;18610;CAQUETA;CAQUETA;N;;10/08/1998;F;26;40.705051;FLORENCIA;SAN JOSÉ DEL FRAGUA;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Seis;No;Si;No;No;Si;23;9;5;3;9;21;45;193;34;36;34;41
20162;SB11201620273411;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001000940;183001000940;18;18001;31195;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA NORMAL SUPERIOR;NORMAL SUPERIOR;S;2;A2;3;2;2;S;18;18001;18;18001;CAQUETA;CAQUETA;N;;21/02/2000;M;11;58.472397;FLORENCIA;FLORENCIA;COLOMBIA;3;NSE3;COLOMBIA;NO;N;0;No;Cuatro;Técnica o tecnológica completa;Técnica o tecnológica completa;Estrato 1;11 A 25 LIBROS;Seis;Si;Si;Si;Si;Si;42;55;77;86;41;35;51;263;60;63;48;46
20162;SB11201620564888;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183753001481;183753001481;18;18753;42960;CAQUETA;MIXTO;MAÑANA;SAN VICENTE DEL CAGUAN;OFICIAL;I.E INSTITUTO NACIONAL DE PROMOCION SOCIAL;PROMOCION SOCIAL;S;3;A-;3;3;3;S;18;18753;18;18753;CAQUETA;CAQUETA;N;;18/05/2001;M;11;47.730026;SAN VICENTE DEL CAGUÁN;SAN VICENTE DEL CAGUÁN;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Cuatro;Educación profesional incompleta;Educación profesional incompleta;Estrato 1;26 A 100 LIBROS;Cuatro;Si;Si;No;Si;No;74;80;30;84;76;89;59;300;45;62;59;64
20162;SB11201620565161;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183753001481;183753001481;18;18753;42960;CAQUETA;MIXTO;MAÑANA;SAN VICENTE DEL CAGUAN;OFICIAL;I.E INSTITUTO NACIONAL DE PROMOCION SOCIAL;PROMOCION SOCIAL;S;2;A1;3;3;3;S;18;18753;18;18753;CAQUETA;CAQUETA;N;;10/05/2000;F;11;53.964603;SAN VICENTE DEL CAGUÁN;SAN VICENTE DEL CAGUÁN;COLOMBIA;2;NSE3;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;26 A 100 LIBROS;Tres;No;Si;Si;Si;Si;59;72;58;67;79;73;55;285;53;57;60;57
20162;SB11201620025300;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;318753004262;383753001850;18;18753;94128;CAQUETA;MIXTO;COMPLETA;SAN VICENTE DEL CAGUAN;NO OFICIAL;CIUDADELA JUVENIL AMAZONICA DON BOSCO;I.E CIUDADELA JUVENIL AMAZONICA DON BOSCO;S;2;A-;2;2;1;N;18;18753;18;18753;CAQUETA;CAQUETA;S;;14/04/1999;M;26;40.477222;SAN VICENTE DEL CAGUÁN;SAN VICENTE DEL CAGUÁN;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Tres;Secundaria (Bachillerato) incompleta;Ninguno;Estrato 1;0 A 10 LIBROS;Cinco;No;No;No;No;Si;28;20;16;7;40;15;47;213;41;38;48;38
20162;SB11201620418634;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001002217;183001002217;18;18001;45732;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA JORGE ELIECER GAITAN;JORGE ELIECER GAITAN;S;2;A-;3;3;2;S;18;18001;18;18001;CAQUETA;CAQUETA;N;;21/04/1999;F;11;49.918648;FLORENCIA;FLORENCIA;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 1;11 A 25 LIBROS;Cuatro;No;Si;Si;Si;Si;32;52;4;83;59;46;48;259;34;62;54;49
20162;SB11201620351812;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001001571;183001001571;18;18001;47373;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA LOS ANDES;LOS ANDES;S;2;A-;2;1;1;S;18;18001;18;18001;CAQUETA;CAQUETA;N;;14/12/1998;F;11;53.257843;FLORENCIA;FLORENCIA;COLOMBIA;2;NSE3;COLOMBIA;NO;N;0;No;Tres;Primaria completa;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;Cuatro;Si;Si;Si;Si;Si;27;6;2;12;2;4;47;184;33;41;28;33
