periodo;estu_consecutivo;estu_estudiante;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_ingles;desemp_profundiza_biologia;desemp_profundiza_csociales;desemp_profundiza_lenguaje;desemp_profundiza_matematica;estu_anomatriculaprimero;estu_anomatriculasexto;estu_anoscolegioactual;estu_anospreescolar;estu_anoterminobachiller;estu_anoterminoquinto;estu_antecedentes;estu_areareside;estu_cod_depto_presentacion;estu_cod_iesdeseada;estu_cod_mcpio_presentacion;estu_cod_mcpioiesdeseada;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_cuantoscolegioestudio;estu_depto_presentacion;estu_depto_reside;estu_etnia;estu_fechanacimiento;estu_genero;estu_iesdeseada;estu_instporamigosestudiando;estu_instporcostomatricula;estu_instporoportunidades;estu_instporotrarazon;estu_instporprestigio;estu_instporubicacion;estu_instporunicaqueofrece;estu_mcpio_presentacion;estu_mcpio_reside;estu_mcpioiesdeseada;estu_mesterminobachiller;estu_motivo_presentavalidacion;estu_nacionalidad;estu_pais_reside;estu_privado_libertad;estu_puesto;estu_razonretirocolegio;estu_reprobocuarto;estu_reprobodecimo;estu_reprobonoveno;estu_reprobooctavo;estu_reprobooncemas;estu_reproboprimero;estu_reproboquinto;estu_reprobosegundo;estu_reproboseptimo;estu_reprobosexto;estu_reprobotercero;estu_seretirocolegio;estu_tipocarreradeseada;estu_tipodocumento;estu_totalalumnoscurso;estu_trabajaactualmente;estu_valorpensioncolegio;estu_vecespresentoexamen;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_ingresofmiliarmensual;fami_nivelsisben;fami_ocupacionmadre;fami_ocupacionpadre;fami_personashogar;fami_pisoshogar;fami_telefono;fami_tiene_celular;fami_tiene_nevera;fami_tiene_serviciotv;fami_tieneautomovil;fami_tienecomputador;fami_tienedvd;fami_tienehorno;fami_tieneinternet;fami_tienelavadora;fami_tienemicroondas;punt_biologia;punt_ciencias_sociales;punt_filosofia;punt_fisica;punt_ingles;punt_interdisc_medioambiente;punt_interdisc_violenciaysoc;punt_lenguaje;punt_matematicas;punt_profundiza_biologia;punt_profundiza_csociales;punt_profundiza_lenguaje;punt_profundiza_matematica;punt_quimica
20111;SB11201110013880;ESTUDIANTE;URBANO;N;B;ACADÉMICO;344430001443;344430001443;44;44430;57539;LA GUAJIRA;MIXTO;COMPLETA;MAICAO;NO OFICIAL;COLEGIO COLOMBO ARABE DAR EL ARKAM;COLEGIO COLOMBO ARABE DAR EL ARKAM;S;B1;;;;;;;;;;;No;Cabecera Municipal;44;;44430;;44;44430;;LA GUAJIRA;LA GUAJIRA;;29/11/1994;M;;;;;;;;;MAICAO;MAICAO;;;;COLOMBIA;COLOMBIA;N;276;;;;;;;;;;;;;;;TI;;No;Entre 150.000 y menos de 250.000;Ninguna vez;Cuatro;No sabe;Educación profesional completa;Estrato 3;Entre 3 y menos de 5 SMLV;Nivel 2;Empresario;Empresario;Cuatro;Madera burda, tabla, tablón;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;45.400002;56.32;46.380001;45.540001;64.559998;52.189999;;52.560001;62.98;;;;;37.919998
20111;SB11201110013792;ESTUDIANTE;URBANO;S;B;ACADÉMICO;344430001303;344430001303;44;44035;50724;LA GUAJIRA;MIXTO;COMPLETA;ALBANIA;NO OFICIAL;COLEGIO ALBANIA;COLEGIO ALBANIA;S;B+;;;;;;;;;2011;;No;Area Rural;44;;44035;;44;44035;;LA GUAJIRA;LA GUAJIRA;;15/09/1993;F;;;;;;;;;ALBANIA;ALBANIA;;;Para conocer la prueba para preparar estudiantes;COLOMBIA;COLOMBIA;N;51;;;;;;;;;;;;;;;TI;;No;250.000 o más;Dos veces;Cinco;Educación profesional completa;Secundaria (Bachillerato) completa;Estrato 4;10 o más SMLV;No está clasificada por el SISBEN;;Otra actividad u ocupación;Cinco;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;51.950001;55.139999;54.369999;53.68;95.849998;;52.580002;61.200001;72.110001;;;;;56.549999
20111;SB11201110109844;ESTUDIANTE;URBANO;N;A;ACADÉMICO;344001001310;344001001310;44;44001;89557;LA GUAJIRA;MIXTO;SABATINA;RIOHACHA;NO OFICIAL;INSTITUTO POLITÉCNICO DEL CARIBE;INSTITUTO POLITÉCNICO DEL CARIBE - SEDE PRINCIPAL;S;A-;;;;;;;;;;;No;Cabecera Municipal;44;;44001;;44;44001;;LA GUAJIRA;LA GUAJIRA;;21/01/1983;F;;;;;;;;;RIOHACHA;RIOHACHA;;;;COLOMBIA;COLOMBIA;N;812;;;;;;;;;;;;;;;CC;;Si, 20 horas o más a la semana;Menos de 87.000;Ninguna vez;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;Entre 1 y menos de 2 SMLV;Nivel 1;Pequeño empresario;Pequeño empresario;Tres;Cemento, gravilla, ladrillo;Si;Si;Si;Si;No;No;Si;Si;No;Si;No;45.400002;35.560001;36.939999;34.709999;31.34;45.310001;;48.549999;32.75;;;;;44.009998
20111;SB11201110013885;ESTUDIANTE;URBANO;N;B;ACADÉMICO;344430001443;344430001443;44;44430;57539;LA GUAJIRA;MIXTO;COMPLETA;MAICAO;NO OFICIAL;COLEGIO COLOMBO ARABE DAR EL ARKAM;COLEGIO COLOMBO ARABE DAR EL ARKAM;S;B1;;;;;;;;;2011;;No;Cabecera Municipal;44;;44430;;44;44430;;LA GUAJIRA;LA GUAJIRA;Otro grupo étnico minoritario;01/03/1994;F;;;;;;;;;MAICAO;MAICAO;;;Para prepararse para el examen de Estado;COLOMBIA;COLOMBIA;N;56;;;;;;;;;;;;;;;TI;;No;Entre 150.000 y menos de 250.000;Una Vez;Cinco;Primaria completa;Secundaria (Bachillerato) incompleta;Estrato 3;Entre 3 y menos de 5 SMLV;No está clasificada por el SISBEN;Empresario;Empresario;Cinco;Madera burda, tabla, tablón;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;58.75;56.099998;41.27;55.490002;73.93;52.189999;;58.049999;81.169998;;;;;61.200001
20111;SB11201110134443;ESTUDIANTE;;N;A;;;0;44;44001;28688;LA GUAJIRA;MIXTO;COMPLETA;RIOHACHA;NO OFICIAL;COLEGIO SANTO TOMAS;COLEGIO SANTO TOMAS;N;A1;;;;I;;;;;;;No;Cabecera Municipal;76;;76001;;76;76001;;VALLE;VALLE;;15/04/1994;M;;;;;;;;;CALI;CALI;;;;COLOMBIA;COLOMBIA;N;236;;;;;;;;;;;;;;;TI;;No;Entre 87.000 y menos de 120.000;Ninguna vez;Dos;Técnica o tecnológica incompleta;Educación profesional completa;Estrato 3;Menos de 1 SMLV;No está clasificada por el SISBEN;Empleado obrero u operario;Empleado obrero u operario;Tres;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;No;No;No;Si;No;No;No;56.34;52.18;56.48;45.810001;48.400002;;;60.16;44.389999;;;;5;54.790001
20111;SB11201110014018;ESTUDIANTE;URBANO;N;A;NO APLICA;344430002814;344430002814;44;44430;84137;LA GUAJIRA;MIXTO;NOCHE;MAICAO;NO OFICIAL;CORP. REG. DE FORM. PROF. - CREF;CORP. REG. DE FORM. PROF. - CREF;S;A-;;;GB;;;;;;;;No;Cabecera Municipal;44;;44430;;;;;LA GUAJIRA;;;07/07/1962;F;;;;;;;;;MAICAO;;;;;COLOMBIA;COLOMBIA;N;963;;;;;;;;;;;;;;;CC;;No;No paga Pensión;Una Vez;Dos;Primaria incompleta;Primaria incompleta;;Entre 1 y menos de 2 SMLV;Nivel 1;Hogar;Trabajador por cuenta propia;Cinco;Cemento, gravilla, ladrillo;No;No;Si;No;No;No;Si;No;No;No;No;33.650002;24.719999;31.1;35.029999;31.34;;;46.369999;28.58;;;4.5;;35.439999
20111;SB11201110105049;ESTUDIANTE;;N;A;;;0;44;44001;28688;LA GUAJIRA;MIXTO;COMPLETA;RIOHACHA;NO OFICIAL;COLEGIO SANTO TOMAS;COLEGIO SANTO TOMAS;N;A-;GB;;;;;;;;;;No;Cabecera Municipal;76;;76001;;76;76001;;VALLE;VALLE;;01/03/1994;M;;;;;;;;;CALI;CALI;;;;COLOMBIA;COLOMBIA;N;574;;;;;;;;;;;;;;;TI;;No;Entre 87.000 y menos de 120.000;Ninguna vez;Tres;Técnica o tecnológica completa;Técnica o tecnológica completa;Estrato 3;Entre 1 y menos de 2 SMLV;No está clasificada por el SISBEN;Pequeño empresario;Empleado de nivel auxiliar o administrativo;Cuatro;Madera pulida, baldosa, tableta, mármol, alfombra;No;Si;Si;Si;No;Si;Si;No;Si;No;No;43.360001;47.07;41.27;40.73;39.869999;;;51.580002;35.779999;5.0999999;;;;47.490002
20111;SB11201110013653;ESTUDIANTE;URBANO;N;A;NO APLICA;344430002814;344430002814;44;44430;84137;LA GUAJIRA;MIXTO;NOCHE;MAICAO;NO OFICIAL;CORP. REG. DE FORM. PROF. - CREF;CORP. REG. DE FORM. PROF. - CREF;S;A-;;;;;;;;;;;No;Area Rural;44;;44001;;44;44035;;LA GUAJIRA;LA GUAJIRA;Wayúu;28/10/1982;M;;;;;;;;;RIOHACHA;ALBANIA;;;;COLOMBIA;COLOMBIA;N;974;;;;;;;;;;;;;;;CC;;Si, 20 horas o más a la semana;No paga Pensión;Ninguna vez;Dos;Primaria completa;Primaria incompleta;Estrato 1;Entre 2 y menos de 3 SMLV;Nivel 1;Hogar;Trabajador por cuenta propia;Cinco;Tierra, arena;No;Si;No;No;No;No;No;No;No;No;No;38.630001;25.26;29;34.709999;36.060001;50.23;;34.759998;39.16;;;;;40.09
20111;SB11201110013471;ESTUDIANTE;URBANO;N;A;NO APLICA;344430002814;344430002814;44;44430;84137;LA GUAJIRA;MIXTO;NOCHE;MAICAO;NO OFICIAL;CORP. REG. DE FORM. PROF. - CREF;CORP. REG. DE FORM. PROF. - CREF;S;A-;;;GB;;;;;;;;No;Area Rural;44;;44001;;44;44035;;LA GUAJIRA;LA GUAJIRA;;23/07/1992;F;;;;;;;;;RIOHACHA;ALBANIA;;;;COLOMBIA;COLOMBIA;N;761;;;;;;;;;;;;;;;CR;;Si, 20 horas o más a la semana;No paga Pensión;Ninguna vez;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;Entre 2 y menos de 3 SMLV;Nivel 1;Trabajador por cuenta propia;Trabajador por cuenta propia;Cinco;Cemento, gravilla, ladrillo;No;Si;Si;No;No;No;Si;No;No;Si;No;47.619999;48.150002;37.119999;35.5;38.080002;;;44.02;35.549999;;;3.5999999;;39.59
20111;SB11201110013791;ESTUDIANTE;URBANO;S;B;ACADÉMICO;344430001303;344430001303;44;44035;50724;LA GUAJIRA;MIXTO;COMPLETA;ALBANIA;NO OFICIAL;COLEGIO ALBANIA;COLEGIO ALBANIA;S;B+;;;;;2000;2005;11 años o más;Tres años de preescolar;2011;2005;Si;Area Rural;44;1714;44035;11001;44;44035;;LA GUAJIRA;LA GUAJIRA;;21/04/1993;F;COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO;No;Si;Si;No;No;No;No;ALBANIA;ALBANIA;BOGOTÁ D.C.;;Para prepararse para el examen de Estado;COLOMBIA;COLOMBIA;N;41;;No;No;No;No;No;No;No;No;No;No;No;;Profesional;TI;20;No;250.000 o más;Dos veces;Tres;Postgrado;Postgrado;Estrato 3;10 o más SMLV;No está clasificada por el SISBEN;;Empleado de nivel técnico o profesional;Cuatro;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;56.34;58.490002;48.560001;55.490002;91.709999;53.09;;64.169998;68.849998;;;;;54.790001
20111;SB11201110013464;ESTUDIANTE;URBANO;N;A;NO APLICA;344430002814;344430002814;44;44430;84137;LA GUAJIRA;MIXTO;NOCHE;MAICAO;NO OFICIAL;CORP. REG. DE FORM. PROF. - CREF;CORP. REG. DE FORM. PROF. - CREF;S;A-;;;GB;;;;;;;;No;Cabecera Municipal;44;;44001;;;;;LA GUAJIRA;;;27/03/1988;M;;;;;;;;;RIOHACHA;;;;;COLOMBIA;COLOMBIA;N;870;;;;;;;;;;;;;;;CC;;;Menos de 87.000;Ninguna vez;;;;;;;;;;;;;;;;;;;;;;38.630001;35.560001;25.889999;40.439999;28.639999;;;46.369999;36.110001;;;3.5999999;;40.09
